time,open,high,low,close,symbol,Spread,上市至今交易周期数,涨跌幅,振幅,上涨,下跌,dc_dn,dc,上涨数量,下跌数量,上涨比例,rank_涨跌幅,rank_振幅,rank_sum,rank
2021-05-23 11:59:00,0.43979,0.46923,0.28366,0.28755,SAND-USDT,6.955795916940843e-05,237,-0.3472487060746392,0.4219513858887195,0,1,0.15118,1,1,111,0.008928571428571428,1.0,1.0,2.0,1.0
2021-05-23 23:59:00,1.0769,1.0872,0.7659999999999999,0.9016,STORJ-USDT,-0.0019924728802303,500,-0.16348116533679724,0.2982635342185904,0,1,0.6504,1,39,73,0.3482142857142857,2.0,16.0,18.0,1.0
2021-05-24 11:59:00,10.875,13.336,9.674,11.114,UNFI-USDT,0.0004500855162479,189,0.022164995861307935,0.3367356321839081,1,0,5.638999999999999,1,112,0,1.0,2.0,8.0,10.0,1.0
2021-05-24 23:59:00,6.785,7.3,5.8260000000000005,6.642,LUNA-USDT,0.0009041591320073,234,-0.021220159151193685,0.2172439204126749,0,1,3.911,1,108,4,0.9642857142857143,4.0,13.0,17.0,1.0
2021-05-25 11:59:00,349.45,372.86,281.86,285.55,KSM-USDT,-0.0004550546065528,447,-0.18309254756115,0.260409214479897,0,1,201.11,1,3,109,0.026785714285714284,4.0,5.0,9.0,1.0
2021-05-25 23:59:00,125.45,143.5,125.25,134.05,ICP-USDT,7.460459564323507e-05,30,0.06795729764181013,0.14547628537265841,1,0,61.41,1,112,0,1.0,8.0,45.0,53.0,1.0
2021-05-26 11:59:00,6.837999999999999,7.751,6.535,7.114,ALICE-USDT,0.0022823973625629,143,0.040971612525607215,0.17782977478794973,1,0,3.735,1,111,1,0.9910714285714286,13.0,37.0,50.0,1.0
2021-05-26 23:59:00,2.31855,2.43499,2.08829,2.20545,MATIC-USDT,-0.0004577467980384,434,-0.048587624240751026,0.14953311336826886,0,1,0.7421399999999999,1,84,28,0.75,1.0,24.0,25.0,1.0
2021-05-27 11:59:00,0.3786,0.3815,0.3191,0.3519,BZRX-USDT,-0.0005680204487362,529,-0.07076841827303937,0.16481774960380352,0,1,0.1843,1,24,88,0.21428571428571427,2.0,13.0,15.0,1.0
2021-05-27 23:59:00,0.6006100000000001,0.63,0.49512,0.5019100000000001,SKL-USDT,0.0005980742010727,342,-0.16408240760788095,0.22457168545312262,0,1,0.20128,1,19,93,0.16964285714285715,1.0,2.0,3.0,1.0
2021-05-28 11:59:00,0.036195,0.03746,0.025625,0.026385,REEF-USDT,-0.0006817407112826,191,-0.27103191048487363,0.32697886448404484,0,1,0.012,1,0,112,0.0,1.0,2.0,3.0,1.0
2021-05-28 23:59:00,0.43688,0.49081,0.40471,0.43418,SKL-USDT,-0.0025729382035377,344,-0.0062029343770743095,0.19707928950741624,0,1,0.20128,1,103,9,0.9196428571428571,6.0,8.0,14.0,1.0
2021-05-29 11:59:00,19.6857,20.5,16.2261,18.4737,HNT-USDT,-0.0081767421883388,487,-0.06093308391451979,0.21710683389465454,0,1,7.85,1,37,75,0.33035714285714285,2.0,4.0,6.0,1.0
2021-05-29 23:59:00,1.6669999999999998,1.67,1.306,1.37,DODO-USDT,0.0007304601899196,199,-0.1776710684273708,0.2183563287342531,0,1,0.863,1,7,105,0.0625,1.0,2.0,3.0,1.0
2021-05-30 11:59:00,16.1299,17.2289,14.6106,16.3703,HNT-USDT,-0.002054376981224,489,0.014312888415235037,0.16232586686836248,1,0,8.4099,1,109,3,0.9732142857142857,7.0,43.0,50.0,1.0
2021-05-30 23:59:00,1.729,1.74,1.556,1.592,DODO-USDT,-0.0012547051442912,201,-0.07923655292076348,0.10641989589358006,0,1,0.863,1,11,101,0.09821428571428571,2.0,13.0,15.0,1.0
2021-05-31 11:59:00,6.202999999999999,6.45,5.564,6.206,LUNA-USDT,0.0012907389480476,247,0.00016116035455282507,0.14283411252619704,1,0,3.911,1,105,7,0.9375,8.0,33.0,41.0,1.0
2021-05-31 23:59:00,0.47321,0.48226,0.43748,0.45422,SKL-USDT,-0.000835899692037,350,-0.04035324938730667,0.09463029099131472,0,1,0.20128,1,103,9,0.9196428571428571,1.0,24.0,25.0,1.0
2021-06-01 11:59:00,2.184,2.2392,1.8742,1.9356,BEL-USDT,-0.0009290802105915,391,-0.11219154206036153,0.167124542124542,0,1,1.0002,1,25,87,0.22321428571428573,1.0,1.0,2.0,1.0
2021-06-01 23:59:00,0.44514,0.4515,0.40715,0.41868,SKL-USDT,0.0002866972477064,352,-0.05878650270890007,0.09963157658264817,0,1,0.20128,1,50,62,0.44642857142857145,1.0,14.0,15.0,1.0
2021-06-02 11:59:00,0.62832,0.639,0.58339,0.5878899999999999,REN-USDT,5.103255877236812e-05,465,-0.06431640935858673,0.0885058568882099,0,1,0.28562,1,85,27,0.7589285714285714,1.0,32.0,33.0,1.0
2021-06-02 23:59:00,0.42957,0.44145,0.39205,0.42375,DOGE-USDT,0.0008739194104587,656,-0.013410630718726169,0.11499871964988244,0,1,0.2791,1,88,24,0.7857142857142857,10.0,16.0,26.0,1.0
2021-06-03 11:59:00,2.458,2.658,2.354,2.47,KNC-USDT,-0.0024232633279481,693,0.004065040650406582,0.12367778681855159,1,0,1.418,1,106,6,0.9464285714285714,8.0,32.0,40.0,1.0
2021-06-03 23:59:00,0.41166,0.42105,0.3771,0.40083,DOGE-USDT,0.0001247567243873,658,-0.026473659922764847,0.10676286255647861,0,1,0.2791,1,89,23,0.7946428571428571,5.0,11.0,16.0,1.0
2021-06-04 11:59:00,7.684,7.697,6.02,6.282,LUNA-USDT,0.0009560229445506,255,-0.18213774248144776,0.2182457053617908,0,1,5.091,1,0,112,0.0,1.0,2.0,3.0,1.0
2021-06-04 23:59:00,108.74,118.79,105.3,108.96,ICP-USDT,0.00165471594043,50,0.002207505518763808,0.12405738458708855,1,0,101.8,1,106,6,0.9464285714285714,7.0,11.0,18.0,1.0
2021-06-05 11:59:00,2.682,2.8960000000000004,2.508,2.536,CRV-USDT,0.000789265982636,555,-0.05443698732289337,0.14466815809097702,0,1,1.477,1,19,93,0.16964285714285715,1.0,6.0,7.0,1.0
2021-06-05 23:59:00,1.2301,1.2423,1.1112,1.1624,SFP-USDT,0.0010334137099552,204,-0.05526657997399209,0.10657670108121291,0,1,0.8922,1,16,96,0.14285714285714285,2.0,4.0,6.0,1.0
2021-06-06 11:59:00,4.7536,4.9744,4.546,4.5499,KAVA-USDT,-0.0013169735946795,627,-0.0427107660586169,0.09012117132278692,0,1,2.9387,1,90,22,0.8035714285714286,2.0,10.0,12.0,1.0
2021-06-06 23:59:00,0.02657,0.02763,0.02489,0.02584,STMX-USDT,-0.0040086339808819,154,-0.027474595408355396,0.1031238238614979,0,1,0.02137,1,89,23,0.7946428571428571,1.0,3.0,4.0,1.0
2021-06-07 11:59:00,16.301,16.8,15.566,15.713,WAVES-USDT,-0.0008901888472054,599,-0.036189658345089915,0.07570087724679468,0,1,12.011,1,97,15,0.8660714285714286,1.0,14.0,15.0,1.0
2021-06-07 23:59:00,10.912,11.153,8.955,9.102,RUNE-USDT,-0.0005490282200504,554,-0.16571952337305218,0.20142961876832846,0,1,8.955,1,0,112,0.0,1.0,4.0,5.0,1.0
2021-06-08 11:59:00,2.881,2.8842,2.4641,2.5788,MTL-USDT,-0.0037088548910523,139,-0.10411672746221978,0.14581742450538,0,1,1.9725,1,19,93,0.16964285714285715,1.0,3.0,4.0,1.0
2021-06-08 23:59:00,3.1297,3.14,2.6782,3.0202,BAKE-USDT,-6.621639517945255e-05,42,-0.03600383019470155,0.14755407866568687,0,1,2.6782,1,46,66,0.4107142857142857,5.0,19.0,24.0,1.0
2021-06-09 11:59:00,2.6402,2.6471,2.36,2.4463,MTL-USDT,-0.001795405394377,141,-0.07358176172082109,0.10874176198772825,0,1,2.0162,1,97,15,0.8660714285714286,1.0,23.0,24.0,1.0
2021-06-09 23:59:00,81.75,89.08,80.01,81.56,ICP-USDT,0.0001226241569589,60,-0.00256817903876716,0.11094801223241582,0,1,76.52,1,102,10,0.9107142857142857,9.0,10.0,19.0,1.0
2021-06-10 11:59:00,81.57,83.67,72.7,75.92,ICP-USDT,-0.0001317002502305,61,-0.06915154487493869,0.1344857177884026,0,1,72.7,1,20,92,0.17857142857142858,2.0,1.0,3.0,1.0
2021-06-10 23:59:00,75.93,76.02,65.6,66.54,ICP-USDT,-0.0004506534474987,62,-0.12355110642781875,0.13723166074015541,0,1,65.6,1,6,106,0.05357142857142857,1.0,4.0,5.0,1.0
2021-06-11 11:59:00,9.923,10.063,8.572000000000001,9.281,SNX-USDT,-0.0021503064186646,603,-0.06469817595485228,0.15025697873626923,0,1,8.572000000000001,1,51,62,0.45132743362831856,1.0,12.0,13.0,1.0
2021-06-11 23:59:00,0.34539,0.35713,0.288,0.29596,CHZ-USDT,0.0009469696969697,284,-0.1430391475561733,0.20015055444569915,0,1,0.20503,1,2,111,0.017699115044247787,2.0,2.0,4.0,1.0
2021-06-12 11:59:00,8.853,9.236,7.52,7.895,UNFI-USDT,-0.0030306856926379,227,-0.10750621749943479,0.19383259911894285,0,1,7.456,1,15,98,0.13274336283185842,2.0,1.0,3.0,1.0
2021-06-12 23:59:00,7.366,7.881,6.988,7.07,RUNE-USDT,0.0,564,-0.03966313501765817,0.12123269074124353,0,1,6.59,1,56,57,0.49557522123893805,4.0,7.0,11.0,1.0
2021-06-13 11:59:00,61.13,62.86,57.14,58.98,ICP-USDT,-0.0015236160487557,67,-0.03580186365865623,0.09357107803042694,0,1,52.72,1,50,63,0.4424778761061947,4.0,2.0,6.0,1.0
2021-06-13 23:59:00,0.07778,0.0862,0.07527,0.08226,ONE-USDT,-0.0002430724355857,176,0.057462398765908196,0.14052455644124448,1,0,0.07236,1,113,0,1.0,31.0,18.0,49.0,1.0
2021-06-14 11:59:00,433.96,438.55,400.18,406.76,KSM-USDT,-0.0005896805896805,487,-0.06261378563362763,0.08841828739976036,0,1,342.71,1,35,78,0.30973451327433627,1.0,8.0,9.0,1.0
2021-06-14 23:59:00,1.991,2.05,1.854,1.901,KNC-USDT,-0.0010509721492379,716,-0.04568273092369479,0.09844299347061763,0,1,1.58,1,104,9,0.9203539823008849,1.0,16.0,17.0,1.0
2021-06-15 11:59:00,66.7,68.89,62.34,62.68,ICP-USDT,0.0001595659805329,71,-0.060692342274838995,0.09820089955022485,0,1,52.72,1,47,66,0.415929203539823,1.0,9.0,10.0,1.0
2021-06-15 23:59:00,4.3242,4.5998,4.0662,4.0761,RLC-USDT,-0.0005149330587022,640,-0.057352975185587574,0.12339854770824657,0,1,3.018,1,41,72,0.36283185840707965,3.0,6.0,9.0,1.0
2021-06-16 11:59:00,60.36,60.47,54.76,55.43,ICP-USDT,-0.0012612612612612,73,-0.08182872287560039,0.09459907223326708,0,1,52.72,1,7,106,0.061946902654867256,1.0,17.0,18.0,1.0
2021-06-16 23:59:00,0.3338,0.3438,0.3051,0.3102,BZRX-USDT,0.0006451612903224,570,-0.07070101857399647,0.11593768723786703,0,1,0.2415,1,35,78,0.30973451327433627,1.0,3.0,4.0,1.0
2021-06-17 11:59:00,0.20282,0.2117,0.1961,0.19837,BLZ-USDT,-0.0001512096774193,547,-0.021844181459566125,0.07691549156887882,0,1,0.15589,1,103,10,0.911504424778761,4.0,21.0,25.0,1.0
2021-06-17 23:59:00,0.34177,0.36381,0.296,0.29783,NKN-USDT,-0.0005369307694889,140,-0.1287189538659569,0.19840828627439516,0,1,0.24954,1,18,95,0.1592920353982301,1.0,1.0,2.0,1.0
2021-06-18 11:59:00,9.51,9.51,8.503,8.613999999999999,UNFI-USDT,-0.0005801137022857,239,-0.09393078784053865,0.10588853838065192,0,1,7.456,1,14,99,0.12389380530973451,1.0,4.0,5.0,1.0
2021-06-18 23:59:00,0.3179,0.3182,0.2739999999999999,0.2832,BZRX-USDT,-0.0007057163020465,574,-0.10915382195659018,0.13903743315508044,0,1,0.2415,1,1,112,0.008849557522123894,1.0,3.0,4.0,1.0
2021-06-19 11:59:00,0.20674,0.21125,0.19636,0.20109,HBAR-USDT,0.0009457441513192,189,-0.02761121856866544,0.0720228306084937,0,1,0.17814,1,67,46,0.5929203539823009,2.0,16.0,18.0,1.0
2021-06-19 23:59:00,53.64,54.93,48.31,48.63,ICP-USDT,0.000205676676265,80,-0.09340044742729303,0.12341536167039519,0,1,46.3,1,1,112,0.008849557522123894,1.0,2.0,3.0,1.0
2021-06-20 11:59:00,7.983,8.11,7.017,7.037999999999999,GTC-USDT,-0.0002840909090909,19,-0.1182660987221249,0.1369159463860703,0,1,7.017,1,3,110,0.02654867256637168,1.0,3.0,4.0,1.0
2021-06-20 23:59:00,7.039,7.667000000000002,6.697,7.433,GTC-USDT,-0.0022818791946309,20,0.056123898834896435,0.13780366529336577,1,0,6.697,1,113,0,1.0,17.0,14.0,31.0,1.0
2021-06-21 11:59:00,2.8403,2.8646,2.1414,2.2957,BAKE-USDT,-0.0034294148289633,67,-0.19188256829062245,0.25462099074041467,0,1,2.1414,1,0,113,0.0,1.0,2.0,3.0,1.0
2021-06-21 23:59:00,0.23412,0.23699,0.165,0.17835,DOGE-USDT,-0.0021261120125328,694,-0.23804844704575556,0.3074918845036733,0,1,0.165,1,1,112,0.008849557522123894,1.0,1.0,2.0,1.0
2021-06-22 11:59:00,5.966,6.615,4.92,4.932,RUNE-USDT,-0.0038376085639264,583,-0.1731768650461022,0.28410995641971176,0,1,4.92,1,3,111,0.02631578947368421,1.0,2.0,3.0,1.0
2021-06-22 23:59:00,1.8681,2.0458,1.5663,1.8355,BAKE-USDT,0.0008724576040131,70,-0.017398286937901575,0.25667790803490165,0,1,1.5663,1,101,13,0.8859649122807017,7.0,11.0,18.0,1.0
2021-06-23 11:59:00,34.52,40.89,32.78,37.57,ICP-USDT,-0.0018597236981934,87,0.08835457705677863,0.23493626882966392,1,0,31.72,1,114,0,1.0,42.0,13.0,55.0,1.0
2021-06-23 23:59:00,6.125,6.6770000000000005,5.276,5.593999999999999,RUNE-USDT,-0.0001787310098304,586,-0.08654474199869366,0.22873469387755113,0,1,4.47,1,48,66,0.42105263157894735,1.0,1.0,2.0,1.0
2021-06-24 11:59:00,2.5187,2.6677,2.1632,2.2777,BAKE-USDT,-0.0001755849172555,73,-0.09564837608195043,0.20030174296263953,0,1,1.5663,1,83,31,0.7280701754385965,1.0,1.0,2.0,1.0
2021-06-24 23:59:00,36.38,37.14,33.06,34.62,ICP-USDT,0.0005780346820807,90,-0.048378229796591676,0.11214953271028032,0,1,31.72,1,90,24,0.7894736842105263,1.0,5.0,6.0,1.0
2021-06-25 11:59:00,2.2419,2.3379,1.9123,1.9252,BAKE-USDT,-0.0009859374189196,75,-0.14080421296916135,0.18983897586868273,0,1,1.5663,1,5,109,0.043859649122807015,1.0,2.0,3.0,1.0
2021-06-25 23:59:00,6.5470000000000015,6.774,5.843,5.901,UNFI-USDT,-0.0042186972662842,254,-0.09949641385624908,0.14220253551244844,0,1,5.31,1,1,113,0.008771929824561403,2.0,2.0,4.0,1.0
2021-06-26 11:59:00,3.775,3.902,3.393,3.616,ALICE-USDT,-0.0023451510553178,205,-0.04237288135593209,0.1348344370860928,0,1,3.156,1,66,48,0.5789473684210527,1.0,5.0,6.0,1.0
2021-06-26 23:59:00,15.789,15.903,14.508,15.169,BAL-USDT,0.0003297283038776,598,-0.03932868904369846,0.08835265057951747,0,1,13.537,1,98,16,0.8596491228070176,1.0,15.0,16.0,1.0
2021-06-27 11:59:00,1.8524,1.9589,1.7367,1.7763,BAKE-USDT,-0.0012931519172382,79,-0.0423742519812389,0.11995249406175781,0,1,1.5663,1,42,72,0.3684210526315789,2.0,3.0,5.0,1.0
2021-06-27 23:59:00,0.06505,0.06829,0.06177,0.06747,ONE-USDT,-0.0005925048141015,204,0.03720215219062273,0.1002305918524213,1,0,0.04705,1,114,0,1.0,15.0,27.0,42.0,1.0
2021-06-28 11:59:00,0.23988,0.26381,0.22654,0.2276,SKL-USDT,0.0010996261271167,405,-0.05083614829642602,0.1553693513423378,0,1,0.17603,1,40,74,0.3508771929824561,3.0,2.0,5.0,1.0
2021-06-28 23:59:00,0.1894,0.214,0.1879,0.1929,BZRX-USDT,0.0,594,0.019017432646592614,0.13780359028511077,1,0,0.1525,1,108,6,0.9473684210526315,24.0,5.0,29.0,1.0
2021-06-29 11:59:00,0.0163099999999999,0.01832,0.01615,0.0168,STMX-USDT,-0.0010702818408847,199,0.029411764705888466,0.1330472103004299,1,0,0.01055,1,113,1,0.9912280701754386,8.0,12.0,20.0,1.0
2021-06-29 23:59:00,11.988,12.85,11.502,11.642,ATOM-USDT,-0.0006866952789699,1017,-0.028700150175204553,0.1124457791124457,0,1,7.81,1,52,62,0.45614035087719296,15.0,8.0,23.0,1.0
2021-06-30 11:59:00,54.23,54.74,46.6,48.33,ICP-USDT,0.0004139929621196,101,-0.10846707249584953,0.15010141987829617,0,1,28.27,1,18,96,0.15789473684210525,1.0,4.0,5.0,1.0
2021-06-30 23:59:00,58.456,59.0,51.7,57.5,ETC-USDT,-0.0008861705270108,1064,-0.01635418092240326,0.12488025181332962,0,1,32.16,1,107,7,0.9385964912280702,2.0,13.0,15.0,1.0
2021-07-01 11:59:00,6.567,6.581,5.72,5.968999999999999,LUNA-USDT,-0.0008369601606966,309,-0.09106136744327709,0.13111009593421663,0,1,4.516,1,7,107,0.06140350877192982,1.0,7.0,8.0,1.0
2021-07-01 23:59:00,207.07,210.0,194.4,198.4,KSM-USDT,-0.0012082158679016,522,-0.04210119737350326,0.0753368426136089,0,1,156.3,1,29,85,0.2543859649122807,6.0,10.0,16.0,1.0
2021-07-02 11:59:00,45.64,47.4,41.38,42.0,ICP-USDT,0.0,105,-0.07975460122699385,0.13190184049079745,0,1,28.27,1,9,105,0.07894736842105263,3.0,3.0,6.0,1.0
2021-07-02 23:59:00,0.8493,0.8836,0.8134,0.8525,STORJ-USDT,-0.0016395362454619,580,0.0038860103626943143,0.08265630519251152,1,0,0.5521,1,111,3,0.9736842105263158,4.0,14.0,18.0,1.0
2021-07-03 11:59:00,0.025164,0.025263,0.0232,0.023989,IOST-USDT,-0.0020799534090436,997,-0.04669368939755203,0.08198219678906384,0,1,0.016794,1,103,11,0.9035087719298246,1.0,15.0,16.0,1.0
2021-07-03 23:59:00,0.2684,0.2749,0.2567,0.2633,KEEP-USDT,-0.0007590132827325,24,-0.01900149031296594,0.06780923994038746,0,1,0.2233,1,72,42,0.631578947368421,3.0,8.0,11.0,1.0
2021-07-04 11:59:00,0.02142,0.02257,0.0205,0.02107,STMX-USDT,-0.0006166105392971,209,-0.01588042970574499,0.09663865546218482,0,1,0.01246,1,105,9,0.9210526315789473,5.0,23.0,28.0,1.0
2021-07-04 23:59:00,0.29143,0.30194,0.27398,0.2759,SAND-USDT,-0.0014477017734346,322,-0.05338639950593571,0.0959407061730089,0,1,0.1701099999999999,1,59,55,0.5175438596491229,3.0,10.0,13.0,1.0
2021-07-05 11:59:00,8.751,8.888,7.769,7.809,AXS-USDT,-0.0003712285103495,455,-0.10774680073126153,0.12787110044566333,0,1,3.242,1,5,109,0.043859649122807015,1.0,5.0,6.0,1.0
2021-07-05 23:59:00,5.811,5.978,5.322,5.815,UNFI-USDT,-0.003427592116538,274,-0.0006874033339060448,0.1128893477886766,0,1,5.322,1,103,11,0.9035087719298246,10.0,15.0,25.0,1.0
2021-07-06 11:59:00,13.534,14.045,12.921,13.079,ATOM-USDT,-0.0003057402736375,1030,-0.033476204552172595,0.0830500960543816,0,1,8.759,1,104,10,0.9122807017543859,2.0,48.0,50.0,1.0
2021-07-06 23:59:00,12.345,12.7,11.109000000000002,11.174,SNX-USDT,-0.0017866714311237,654,-0.09492953183217223,0.128878088294856,0,1,5.8020000000000005,1,68,46,0.5964912280701754,1.0,9.0,10.0,1.0
2021-07-07 11:59:00,0.04221,0.04555,0.0399,0.04067,LINA-USDT,0.0017241379310344,221,-0.036484245439469265,0.13385453683961152,0,1,0.02133,1,101,13,0.8859649122807017,2.0,15.0,17.0,1.0
2021-07-07 23:59:00,0.3528,0.3612,0.3119,0.3164,KEEP-USDT,-0.0003159557661926,32,-0.10317460317460314,0.13973922902494335,0,1,0.2404,1,21,93,0.18421052631578946,2.0,7.0,9.0,1.0
2021-07-08 11:59:00,0.91,0.9279,0.73,0.7783,ALPHA-USDT,-0.0005136766405546,455,-0.14491320588881562,0.21747252747252743,0,1,0.3881,1,7,107,0.06140350877192982,1.0,4.0,5.0,1.0
2021-07-08 23:59:00,6.135,6.627999999999999,5.4060000000000015,5.495,ALICE-USDT,-0.0012541122157799,230,-0.10417345940658629,0.19918500407497927,0,1,3.63,1,19,95,0.16666666666666666,3.0,3.0,6.0,1.0
2021-07-09 11:59:00,0.4262,0.4370000000000001,0.37,0.37465,SAND-USDT,0.0001868759677503,331,-0.12126187404714439,0.15720319099014574,0,1,0.21192,1,15,99,0.13157894736842105,2.0,4.0,6.0,1.0
2021-07-09 23:59:00,0.8601,0.9042,0.825,0.8356,ZRX-USDT,-0.0033396946564885,762,-0.02837209302325583,0.09208231600976637,0,1,0.6535,1,112,2,0.9824561403508771,1.0,29.0,30.0,1.0
2021-07-10 11:59:00,2.0766,2.1977,1.9458,1.9988,BAKE-USDT,0.0004004004004003,105,-0.037604121527276324,0.12130405470480604,0,1,1.6652,1,23,91,0.20175438596491227,7.0,5.0,12.0,1.0
2021-07-10 23:59:00,6.863,6.891,6.027,6.3020000000000005,ALICE-USDT,0.0008258162876382,234,-0.08214389746577333,0.1258924668512312,0,1,3.777,1,43,71,0.37719298245614036,2.0,6.0,8.0,1.0
2021-07-11 11:59:00,0.1894,0.195,0.1761,0.1792,CHR-USDT,-0.0021716131187705,243,-0.052854122621564525,0.09978880675818373,0,1,0.1297,1,93,21,0.8157894736842105,1.0,10.0,11.0,1.0
2021-07-11 23:59:00,2.727,2.76,2.525,2.589,LIT-USDT,-0.000463284688441,288,-0.05025678650036702,0.08617528419508613,0,1,2.111,1,74,40,0.6491228070175439,1.0,5.0,6.0,1.0
2021-07-12 11:59:00,0.48983,0.49119,0.43073,0.43283,SAND-USDT,0.0009713003862075,337,-0.11636690280301332,0.12343057795561728,0,1,0.22266,1,14,100,0.12280701754385964,1.0,3.0,4.0,1.0
2021-07-12 23:59:00,0.22763,0.231,0.20785,0.21368,NKN-USDT,-0.0018684603886396,190,-0.0616546636219919,0.10170012739972764,0,1,0.20127,1,17,97,0.14912280701754385,1.0,4.0,5.0,1.0
2021-07-13 11:59:00,0.02355,0.02489,0.02135,0.02167,AKRO-USDT,0.0006002678117928,351,-0.08061094611794661,0.15031847133757953,0,1,0.0167,1,21,93,0.18421052631578946,2.0,3.0,5.0,1.0
2021-07-13 23:59:00,13.602,13.604,11.806,12.088,ATOM-USDT,-0.0003307972213034,1045,-0.111633717939296,0.13218644317012204,0,1,11.4,1,19,95,0.16666666666666666,1.0,5.0,6.0,1.0
2021-07-14 11:59:00,1.31,1.392,1.099,1.202,DODO-USDT,-0.0016611295681062,290,-0.08174178762414075,0.22366412213740453,0,1,0.831,1,18,96,0.15789473684210525,3.0,1.0,4.0,1.0
2021-07-14 23:59:00,7.158,7.353,6.749,6.931,LUNA-USDT,-0.0002884754074714,336,-0.03157747659633925,0.08438111204246997,0,1,5.5920000000000005,1,104,10,0.9122807017543859,2.0,24.0,26.0,1.0
2021-07-15 11:59:00,0.2965,0.3032,0.2719,0.2733,KEEP-USDT,-0.0032822757111597,47,-0.07855697909642612,0.10556492411467133,0,1,0.2507,1,20,94,0.17543859649122806,1.0,20.0,21.0,1.0
2021-07-15 23:59:00,0.3145,0.3369,0.2466,0.2527,CHR-USDT,-0.0002769315978953,252,-0.1965023847376789,0.28712241653418114,0,1,0.1406,1,38,76,0.3333333333333333,1.0,1.0,2.0,1.0
2021-07-16 11:59:00,2.2453,2.3851,1.9342,1.9411,BAKE-USDT,0.0006185885870406,117,-0.1361755151083619,0.20081948960049886,0,1,1.7522,1,5,110,0.043478260869565216,3.0,4.0,7.0,1.0
2021-07-16 23:59:00,0.2226,0.2454,0.2075,0.2117,CHR-USDT,0.0008036685103767,254,-0.0485393258426966,0.17026055705300996,0,1,0.1446,1,54,61,0.46956521739130436,2.0,2.0,4.0,1.0
2021-07-17 11:59:00,20.96,21.191,18.394,18.953,AXS-USDT,-0.0018274988545216,479,-0.09562437371761234,0.13344465648854964,0,1,11.225,1,43,72,0.3739130434782609,1.0,6.0,7.0,1.0
2021-07-17 23:59:00,18.954,19.099,17.349,18.535,AXS-USDT,0.0006478432219403,480,-0.0220545560069646,0.09232879603249973,0,1,11.225,1,86,29,0.7478260869565218,6.0,9.0,15.0,1.0
2021-07-18 11:59:00,0.1578,0.1627,0.1419,0.1479,XEM-USDT,-0.0020242914979756,275,-0.06333122229259025,0.1318124207858049,0,1,0.1071,1,107,8,0.9304347826086956,2.0,8.0,10.0,1.0
2021-07-18 23:59:00,6.4060000000000015,6.525,5.683,5.814,GTC-USDT,-0.0010309278350515,76,-0.09127852453891838,0.13143927567905095,0,1,4.82,1,12,103,0.10434782608695652,1.0,3.0,4.0,1.0
2021-07-19 11:59:00,18.588,18.999,16.202,16.595,AXS-USDT,-0.001396059741729,483,-0.10760378576037866,0.15047342371422406,0,1,11.845,1,9,106,0.0782608695652174,1.0,1.0,2.0,1.0
2021-07-19 23:59:00,0.2572,0.2588,0.2226,0.2269999999999999,CHR-USDT,-0.0023293631609018,260,-0.11741835147744983,0.14074650077760492,0,1,0.1538,1,5,110,0.043478260869565216,1.0,2.0,3.0,1.0
2021-07-20 11:59:00,137.95,147.36,115.1,117.99,DASH-USDT,-0.0007621951219513,1065,-0.14481409001956946,0.23385284523378053,0,1,109.42,1,2,113,0.017391304347826087,2.0,1.0,3.0,1.0
2021-07-20 23:59:00,0.018424,0.01919,0.017724,0.01795,IOST-USDT,-0.0007793364506789,1032,-0.02604449267498632,0.07957012592270943,0,1,0.016111,1,100,15,0.8695652173913043,2.0,18.0,20.0,1.0
2021-07-21 11:59:00,7.55,8.39,7.144,8.075,SNX-USDT,0.0,683,0.06967810306000799,0.16503311258278153,1,0,7.144,1,115,0,1.0,36.0,10.0,46.0,1.0
2021-07-21 23:59:00,141.14,151.61,135.05,138.96,DASH-USDT,-0.0004315925766077,1068,-0.015445656794671803,0.11733031033016865,0,1,109.42,1,101,14,0.8782608695652174,3.0,9.0,12.0,1.0
2021-07-22 11:59:00,0.7447,0.7625,0.7081,0.7208,SFP-USDT,-0.0002773925104021,297,-0.03196347031963476,0.0730495501544246,0,1,0.6089,1,63,52,0.5478260869565217,1.0,33.0,34.0,1.0
2021-07-22 23:59:00,4.585,4.813,3.4,3.483,RUNE-USDT,0.0005745475438092,644,-0.24001745581496836,0.3081788440567066,0,1,3.02,1,100,15,0.8695652173913043,1.0,1.0,2.0,1.0
2021-07-23 11:59:00,7.23,7.4929999999999986,6.573,6.789,UNFI-USDT,-0.002644336712208,309,-0.06112570875397594,0.12724757952973695,0,1,4.873,1,45,70,0.391304347826087,1.0,10.0,11.0,1.0
2021-07-23 23:59:00,3.805,3.984,3.45,3.833,RUNE-USDT,0.0005220569042025,646,0.007358738501971107,0.1403416557161629,1,0,3.02,1,114,1,0.991304347826087,6.0,11.0,17.0,1.0
2021-07-24 11:59:00,2.9249,2.9376,2.7485,2.7624,TOMO-USDT,-0.0010125849848112,571,-0.0555251641137855,0.06465178296693913,0,1,2.1033,1,94,21,0.8173913043478261,1.0,39.0,40.0,1.0
2021-07-24 23:59:00,44.968,49.789,39.25,42.066,AXS-USDT,-0.0010116698251663,494,-0.06432670492459625,0.23436666073652376,0,1,14.111,1,64,51,0.5565217391304348,3.0,3.0,6.0,1.0
