time,open,high,low,close,symbol,Spread,涨跌幅,上涨,下跌,上涨数量,下跌数量,上涨比例,rank_涨跌幅,rank_sum,rank
2021-06-05 17:59:00,1.3376,1.3565,1.1715,1.1791,SFP-USDT,-0.0005933209018477,-0.11889104767598269,0,1,0,113,0.0,1.0,1.0,1.0
2021-06-06 05:59:00,1.6499,1.6683,1.5517,1.6199,TOMO-USDT,-0.0009867406722171,-0.01770662785761934,0,1,96,17,0.8495575221238938,1.0,1.0,1.0
2021-06-06 17:59:00,0.39509,0.39674,0.36332,0.36901,SKL-USDT,-0.0008393804830498,-0.0664592187816232,0,1,51,62,0.45132743362831856,1.0,1.0,1.0
2021-06-07 05:59:00,1951.4,1951.4,1872.1,1891.9,YFII-USDT,-0.0015305045387374,-0.030888228665095774,0,1,105,8,0.9292035398230089,1.0,1.0,1.0
2021-06-07 17:59:00,2.545,2.5660000000000003,2.31,2.339,CRV-USDT,-0.0008543357539514,-0.08058176100628933,0,1,11,102,0.09734513274336283,1.0,1.0,1.0
2021-06-08 05:59:00,10.061,10.132,7.936,8.222999999999999,UNFI-USDT,-0.0019419832503945,-0.1834160873882822,0,1,0,113,0.0,1.0,1.0,1.0
2021-06-08 17:59:00,89.06,91.4,76.52,81.5,ICP-USDT,-0.0008581586367536,-0.08478382930937678,0,1,10,103,0.08849557522123894,1.0,1.0,1.0
2021-06-09 05:59:00,1.966,2.063,1.848,1.933,KNC-USDT,-0.0015495867768594,-0.016785350966429302,0,1,105,8,0.9292035398230089,1.0,1.0,1.0
2021-06-09 17:59:00,14.487,15.277,13.675999999999998,13.813,HNT-USDT,-0.0004341848180041,-0.04579994473611493,0,1,110,3,0.9734513274336283,1.0,1.0,1.0
2021-06-10 05:59:00,372.24,374.92,340.49,343.37,COMP-USDT,-0.0010182706854416,-0.07760704883683445,0,1,27,86,0.23893805309734514,1.0,1.0,1.0
2021-06-10 17:59:00,81.25,81.3,68.7,69.89,ICP-USDT,0.0005726556907659,-0.13992124046271237,0,1,7,106,0.061946902654867256,1.0,1.0,1.0
2021-06-11 05:59:00,10.125,10.181,8.572000000000001,9.137,SNX-USDT,-0.0009840367373715,-0.09758024691358025,0,1,41,73,0.35964912280701755,1.0,1.0,1.0
2021-06-11 17:59:00,16.759,17.28,13.005999999999998,13.525,GTC-USDT,-0.0025811209439527,-0.19297094098693235,0,1,23,91,0.20175438596491227,1.0,1.0,1.0
2021-06-12 05:59:00,0.3004,0.3044,0.2415,0.2451,BZRX-USDT,-0.0020358306188925,-0.18435940099833603,0,1,0,114,0.0,1.0,1.0,1.0
2021-06-12 17:59:00,0.29271,0.30419,0.27886,0.28314,CHZ-USDT,0.0002119542178888,-0.03282664389410761,0,1,113,1,0.9912280701754386,1.0,1.0,1.0
2021-06-13 05:59:00,11.207,11.5,9.915,10.041,GTC-USDT,-0.0058415841584157,-0.10476105563480731,0,1,4,110,0.03508771929824561,1.0,1.0,1.0
2021-06-13 17:59:00,10.04,10.448,9.525,9.967,GTC-USDT,-0.0013026052104208,-0.007369783886067127,0,1,112,2,0.9824561403508771,1.0,1.0,1.0
2021-06-14 05:59:00,1787.8,1834.1,1769.0,1792.3,YFII-USDT,0.0005135705433798,0.002517060073833788,1,0,114,0,1.0,1.0,1.0,1.0
2021-06-14 17:59:00,0.7128800000000001,0.7173,0.6665300000000001,0.67867,GRT-USDT,-0.0019558823529413,-0.047520806141495786,0,1,101,13,0.8859649122807017,1.0,1.0,1.0
2021-06-15 05:59:00,0.05609,0.05693,0.05202,0.05299,BTS-USDT,-0.0005658242172766,-0.055605061486366014,0,1,98,16,0.8596491228070176,1.0,1.0,1.0
2021-06-15 17:59:00,68.14,68.55,58.59,61.35,ICP-USDT,0.000815660685155,-0.09964778397417084,0,1,33,81,0.2894736842105263,1.0,1.0,1.0
2021-06-16 05:59:00,401.72,406.37,366.01,379.08,KSM-USDT,-0.0005536660602706,-0.05628718663646104,0,1,25,90,0.21739130434782608,1.0,1.0,1.0
2021-06-16 17:59:00,10.341,10.675,9.287,9.425,UNFI-USDT,-0.0019061738854176,-0.08866756913556373,0,1,13,102,0.11304347826086956,1.0,1.0,1.0
2021-06-17 05:59:00,0.008844,0.009071,0.008072,0.00809,1000SHIB-USDT,,-0.0856690777576854,0,1,83,32,0.7217391304347827,1.0,1.0,1.0
2021-06-17 17:59:00,9.549,10.008,8.613999999999999,8.628,RUNE-USDT,-0.0001158882836944,-0.09673366834170849,0,1,10,105,0.08695652173913043,1.0,1.0,1.0
2021-06-18 05:59:00,13.822,13.941,13.050999999999998,13.213,ATOM-USDT,-7.567731194202397e-05,-0.04412934963466697,0,1,50,65,0.43478260869565216,1.0,1.0,1.0
2021-06-18 17:59:00,0.32018,0.3245,0.27391,0.27544,SKL-USDT,-0.0013415032087306,-0.13978763272954398,0,1,2,113,0.017391304347826087,1.0,1.0,1.0
2021-06-19 05:59:00,3.0927,3.1041,2.8414,2.9386,NEAR-USDT,0.0003404139433551,-0.04973483378605614,0,1,73,42,0.6347826086956522,1.0,1.0,1.0
2021-06-19 17:59:00,7.888,8.206,7.25,7.404,RUNE-USDT,-0.0012140833670576,-0.061240015214910626,0,1,32,83,0.2782608695652174,1.0,1.0,1.0
2021-06-20 05:59:00,0.9976,0.9977,0.9256,0.9589,ICX-USDT,-0.000104275286757,-0.03821464393179541,0,1,36,79,0.3130434782608696,1.0,1.0,1.0
2021-06-20 17:59:00,8.097000000000001,8.104,6.697,7.1370000000000005,GTC-USDT,-0.0004201680672267,-0.11856243052982596,0,1,3,112,0.02608695652173913,1.0,1.0,1.0
2021-06-21 05:59:00,1.4203,1.4497,1.2949,1.3218,BEL-USDT,-0.0011335298118339,-0.06915492957746472,0,1,20,95,0.17391304347826086,1.0,1.0,1.0
2021-06-21 17:59:00,0.26726,0.26962,0.19861,0.20581,DOGE-USDT,-0.0016008537886872,-0.22989710009354536,0,1,0,115,0.0,1.0,1.0,1.0
2021-06-22 05:59:00,0.3119,0.33,0.2407,0.243,KEEP-USDT,-0.135538954108858,-0.22090413594100677,0,1,14,102,0.1206896551724138,1.0,1.0,1.0
2021-06-22 17:59:00,0.2015,0.2053,0.1525,0.1774,BZRX-USDT,0.0016939582156973,-0.11960297766749384,0,1,21,95,0.1810344827586207,1.0,1.0,1.0
2021-06-23 05:59:00,7.347,7.536,6.506,7.449,SUSHI-USDT,-0.0014745308310991,0.013607293509320995,1,0,116,0,1.0,1.0,1.0,1.0
2021-06-23 17:59:00,12.533,12.563,11.003,11.135,HNT-USDT,8.981498113880271e-05,-0.11218306490192953,0,1,23,93,0.19827586206896552,1.0,1.0,1.0
2021-06-24 05:59:00,2332.2,2332.2,2062.3,2175.5,MKR-USDT,-0.0010561116723299,-0.06738972006687527,0,1,57,59,0.49137931034482757,1.0,1.0,1.0
2021-06-24 17:59:00,38.78,38.9,33.06,34.83,ICP-USDT,-0.0005738880918222,-0.10208816705336432,0,1,110,6,0.9482758620689655,1.0,1.0,1.0
2021-06-25 05:59:00,4.525,4.559,4.17,4.1930000000000005,ALICE-USDT,-0.0024504555944137,-0.07316534040671963,0,1,18,98,0.15517241379310345,1.0,1.0,1.0
2021-06-25 17:59:00,6.5120000000000005,6.587999999999999,5.2810000000000015,5.362,RUNE-USDT,-0.0005591798695246,-0.17647058823529416,0,1,0,116,0.0,1.0,1.0,1.0
2021-06-26 05:59:00,6.345,6.447,5.769,5.994,UNFI-USDT,-0.0014992503748124,-0.054275796781319,0,1,106,10,0.9137931034482759,1.0,1.0,1.0
2021-06-26 17:59:00,33.1,33.34,28.27,30.31,ICP-USDT,-0.0013179571663921,-0.08401329706860095,0,1,5,111,0.04310344827586207,1.0,1.0,1.0
2021-06-27 05:59:00,3.4469,3.5264,3.3015,3.394,KAVA-USDT,-0.0007066305499939,-0.014889849940498578,0,1,106,10,0.9137931034482759,1.0,1.0,1.0
2021-06-27 17:59:00,0.1319,0.13302,0.12314,0.12429,BLZ-USDT,0.0016117334192924,-0.05769522365428348,0,1,29,87,0.25,1.0,1.0,1.0
2021-06-28 05:59:00,0.2787,0.298,0.2718,0.2753,KEEP-USDT,-0.002536231884058,-0.013261648745519494,0,1,115,1,0.9913793103448276,1.0,1.0,1.0
2021-06-28 17:59:00,0.23633,0.23723,0.22333,0.22577,SKL-USDT,-0.0011944788533003,-0.04472370313954466,0,1,98,18,0.8448275862068966,1.0,1.0,1.0
2021-06-29 05:59:00,0.0449,0.0452,0.04257,0.04327,BTS-USDT,-1.1102230246251563e-16,-0.035873440285205005,0,1,111,5,0.9568965517241379,1.0,1.0,1.0
2021-06-29 17:59:00,221.93,228.33,206.17,213.09,KSM-USDT,-0.0007502930832355,-0.03991890065330028,0,1,113,3,0.9741379310344828,1.0,1.0,1.0
2021-06-30 05:59:00,55.15,59.49,47.22,48.26,ICP-USDT,-0.0002071680132588,-0.12461454743333944,0,1,8,108,0.06896551724137931,1.0,1.0,1.0
2021-06-30 17:59:00,8.152999999999999,8.416,7.2,7.4860000000000015,GTC-USDT,-0.0005340453938582,-0.0812469317623955,0,1,38,78,0.3275862068965517,1.0,1.0,1.0
2021-07-01 05:59:00,16.887,17.067,14.96,15.415,WAVES-USDT,-0.0012957563977973,-0.08695137120180063,0,1,92,24,0.7931034482758621,1.0,1.0,1.0
2021-07-01 17:59:00,2798.5,2856.0,2495.0,2526.2,MKR-USDT,0.0001227290182865,-0.09707627421545517,0,1,9,107,0.07758620689655173,1.0,1.0,1.0
2021-07-02 05:59:00,0.24859,0.25273,0.22437,0.22517,SAND-USDT,-0.0008430954916578,-0.09421135202542341,0,1,6,110,0.05172413793103448,1.0,1.0,1.0
2021-07-02 17:59:00,5.8729999999999976,6.065,5.574,5.688,RUNE-USDT,-0.0003514938488577,-0.0313351498637604,0,1,110,6,0.9482758620689655,1.0,1.0,1.0
2021-07-03 05:59:00,0.0216,0.02163,0.02019,0.02062,STMX-USDT,-0.0015494867325198,-0.045370370370370394,0,1,100,16,0.8620689655172413,1.0,1.0,1.0
2021-07-03 17:59:00,11.9,12.193,11.67,11.955,ATOM-USDT,-0.0007522567703109,0.00445303310368006,1,0,116,0,1.0,1.0,1.0,1.0
2021-07-04 05:59:00,0.3889,0.389,0.3602,0.3794,FLM-USDT,-0.0021041557075223,-0.024678663239074528,0,1,67,49,0.5775862068965517,1.0,1.0,1.0
2021-07-04 17:59:00,0.9139,0.9186,0.8618,0.8782,STORJ-USDT,-0.0023855503805521,-0.038958196541912904,0,1,106,10,0.9137931034482759,1.0,1.0,1.0
2021-07-05 05:59:00,2.0635,2.0941,1.8422,1.8948,BAKE-USDT,0.0001583531274742,-0.08157626872182633,0,1,6,110,0.05172413793103448,1.0,1.0,1.0
2021-07-05 17:59:00,13.262,13.706,12.218,12.546,HNT-USDT,0.0001594387755101,-0.054345368206829,0,1,13,103,0.11206896551724138,1.0,1.0,1.0
2021-07-06 05:59:00,0.28523,0.2917,0.26973,0.27794,CVC-USDT,-0.0011500035937611,-0.025592483522647536,0,1,114,2,0.9827586206896551,1.0,1.0,1.0
2021-07-06 17:59:00,103.13,103.95,95.62,97.72,EGLD-USDT,-0.0008179959100204,-0.05264178380998552,0,1,33,83,0.28448275862068967,1.0,1.0,1.0
2021-07-07 05:59:00,12.205,12.264,10.85,11.142,SNX-USDT,-0.000627859000807,-0.08746928746928762,0,1,106,10,0.9137931034482759,1.0,1.0,1.0
2021-07-07 17:59:00,0.3646,0.3765,0.3323,0.3327,KEEP-USDT,-0.0006007810153197,-0.08749314317059786,0,1,57,59,0.49137931034482757,1.0,1.0,1.0
2021-07-08 05:59:00,0.2453,0.2476,0.20951,0.21014,NKN-USDT,0.001143401619819,-0.14277555682467158,0,1,4,112,0.034482758620689655,1.0,1.0,1.0
2021-07-08 17:59:00,0.4862800000000001,0.51,0.4106,0.42049,SAND-USDT,0.0001902904307695,-0.134527117423073,0,1,44,72,0.3793103448275862,1.0,1.0,1.0
2021-07-09 05:59:00,442.68,445.88,390.17,407.87,COMP-USDT,0.0009571021890644,-0.07888437217705513,0,1,14,102,0.1206896551724138,1.0,1.0,1.0
2021-07-09 17:59:00,1.0126,1.0162,0.9332,0.971,STORJ-USDT,-0.0011315708260466,-0.04070341829677926,0,1,91,25,0.7844827586206896,1.0,1.0,1.0
2021-07-10 05:59:00,11.781,12.0,10.818,11.149,SNX-USDT,-0.0014330497089116,-0.05348501570591757,0,1,34,82,0.29310344827586204,1.0,1.0,1.0
2021-07-10 17:59:00,6.771,7.353,6.2120000000000015,6.289,ALICE-USDT,-7.94975753239946e-05,-0.07132309509746015,0,1,12,104,0.10344827586206896,1.0,1.0,1.0
2021-07-11 05:59:00,0.50111,0.50566,0.45285,0.46783,SAND-USDT,-0.0022180988333653,-0.06658020750199511,0,1,97,19,0.8362068965517241,1.0,1.0,1.0
2021-07-11 17:59:00,0.3237,0.3342,0.3015,0.3029,KEEP-USDT,-0.0013188262446423,-0.06425702811244971,0,1,102,14,0.8793103448275862,1.0,1.0,1.0
2021-07-12 05:59:00,1.091,1.099,1.023,1.057,CTK-USDT,-9.459842966608176e-05,-0.031164069660861604,0,1,86,30,0.7413793103448276,1.0,1.0,1.0
2021-07-12 17:59:00,6.5870000000000015,6.635,5.914,5.934,RUNE-USDT,-0.0011782528193906,-0.09899787427877316,0,1,3,113,0.02586206896551724,1.0,1.0,1.0
2021-07-13 05:59:00,0.2087,0.2096,0.1926,0.1926,BZRX-USDT,0.0,-0.07758620689655182,0,1,11,105,0.09482758620689655,1.0,1.0,1.0
2021-07-13 17:59:00,7.786,8.023,7.21,7.263,LUNA-USDT,0.0005510400881665,-0.06729163991267506,0,1,85,31,0.7327586206896551,1.0,1.0,1.0
2021-07-14 05:59:00,0.7091,0.7093,0.584,0.5869,ALPHA-USDT,0.0001704158145876,-0.1720976160248272,0,1,2,114,0.017241379310344827,1.0,1.0,1.0
2021-07-14 17:59:00,0.9276,0.9954,0.9254,0.9335,STORJ-USDT,-0.0016042780748664,0.006252021127519658,1,0,116,0,1.0,1.0,1.0,1.0
2021-07-15 05:59:00,0.24236,0.24499,0.22624,0.22847,LRC-USDT,-0.0021836921867495,-0.057583632388730766,0,1,23,93,0.19827586206896552,1.0,1.0,1.0
2021-07-15 17:59:00,0.6286,0.67418,0.54337,0.54872,SAND-USDT,0.0010763869884879,-0.12706215498178464,0,1,9,107,0.07758620689655173,1.0,1.0,1.0
2021-07-16 05:59:00,0.2904,0.2904,0.2228,0.2264,TLM-USDT,-0.0013233348037053,-0.22038567493112948,0,1,88,29,0.7521367521367521,1.0,1.0,1.0
2021-07-16 17:59:00,0.2264,0.2286,0.195,0.1986,TLM-USDT,-0.0020100502512563,-0.12279151943462896,0,1,22,95,0.18803418803418803,1.0,1.0,1.0
2021-07-17 05:59:00,0.52632,0.52747,0.4330100000000001,0.44695,SAND-USDT,-0.0018981688253684,-0.1507211127368081,0,1,5,112,0.042735042735042736,1.0,1.0,1.0
2021-07-17 17:59:00,0.5982,0.6009,0.5306,0.5338,BAT-USDT,-0.0009358038555117,-0.10765630224005329,0,1,58,59,0.49572649572649574,1.0,1.0,1.0
2021-07-18 05:59:00,0.162,0.1683,0.1419,0.1449,XEM-USDT,-0.0013783597518952,-0.1061073411474398,0,1,112,5,0.9572649572649573,1.0,1.0,1.0
2021-07-18 17:59:00,20.092,20.16,17.323,18.028,AXS-USDT,-0.0021033986493966,-0.10272745371292058,0,1,16,101,0.13675213675213677,1.0,1.0,1.0
2021-07-19 05:59:00,11.547,11.617,10.343,10.622,HNT-USDT,-0.0015040421131791,-0.08026668975668882,0,1,32,85,0.27350427350427353,1.0,1.0,1.0
2021-07-19 17:59:00,0.2648,0.2688,0.2239999999999999,0.2258,CHR-USDT,4.4288941051462416e-05,-0.14728096676737157,0,1,5,112,0.042735042735042736,1.0,1.0,1.0
2021-07-20 05:59:00,2.9610000000000003,2.984,2.309,2.331,LIT-USDT,-0.0012425553794077,-0.2127659574468086,0,1,0,117,0.0,1.0,1.0,1.0
2021-07-20 17:59:00,0.1407,0.1429,0.1287,0.1335,TLM-USDT,-0.0014958863126403,-0.051172707889125646,0,1,77,40,0.6581196581196581,1.0,1.0,1.0
2021-07-21 05:59:00,185.84,189.88,178.56,188.19,XMR-USDT,-0.0012206772104871,0.012972332866831637,1,0,117,0,1.0,1.0,1.0,1.0
2021-07-21 17:59:00,2.465,2.559,2.412,2.449,LIT-USDT,-0.0010605318975364,-0.005684125050751221,0,1,116,1,0.9914529914529915,1.0,1.0,1.0
2021-07-22 05:59:00,0.20227,0.211,0.18411,0.18897,DOGE-USDT,-0.0004760393525865,-0.06570750519133783,0,1,37,80,0.3162393162393162,1.0,1.0,1.0
2021-07-22 17:59:00,32.79,33.25,31.12,32.57,TRB-USDT,-0.0020223066552274,-0.006709362610551994,0,1,116,1,0.9914529914529915,1.0,1.0,1.0
2021-07-23 05:59:00,4.769,4.787,3.4,4.0,RUNE-USDT,-0.0012484394506866,-0.16177703269069577,0,1,99,18,0.8461538461538461,1.0,1.0,1.0
2021-07-23 17:59:00,0.3101,0.3138,0.2758,0.282,CHR-USDT,0.0015627219775535,-0.09090909090909094,0,1,9,108,0.07692307692307693,1.0,1.0,1.0
2021-07-24 05:59:00,2.8865,3.0,2.7905,2.8588,TOMO-USDT,-0.0005593623269471,-0.009665015415526335,0,1,116,1,0.9914529914529915,1.0,1.0,1.0
2021-07-24 17:59:00,3.752,3.904,3.51,3.673,RUNE-USDT,-0.0016308779559662,-0.02105543710021318,0,1,97,20,0.8290598290598291,1.0,1.0,1.0
2021-07-25 05:59:00,0.2154,0.2165,0.1879,0.1952,BZRX-USDT,-0.0005120327700972,-0.09461966604823746,0,1,18,99,0.15384615384615385,1.0,1.0,1.0
2021-07-25 17:59:00,402.4,412.66,370.0,383.44,COMP-USDT,-0.0011201708911871,-0.047140975621878245,0,1,48,69,0.41025641025641024,1.0,1.0,1.0
2021-07-26 05:59:00,12.15,12.557,10.01,10.278,ALICE-USDT,0.0008764241893075,-0.15442204853969554,0,1,111,6,0.9487179487179487,1.0,1.0,1.0
2021-07-26 17:59:00,40.066,40.997,35.28,36.016,AXS-USDT,-0.0001332563407809,-0.10110564803953381,0,1,64,53,0.5470085470085471,1.0,1.0,1.0
2021-07-27 05:59:00,0.002852,0.002892,0.002309,0.002421,DENT-USDT,-0.000454151356261,-0.15112201963534366,0,1,4,113,0.03418803418803419,1.0,1.0,1.0
2021-07-27 17:59:00,0.30616,0.3078,0.26581,0.27472,CVC-USDT,-0.0006911352806373,-0.10251551780463886,0,1,78,39,0.6666666666666666,1.0,1.0,1.0
2021-07-28 05:59:00,0.27474,0.28625,0.25294,0.26607,CVC-USDT,-0.0014636343165953,-0.031486604542807384,0,1,116,2,0.9830508474576272,1.0,1.0,1.0
2021-07-28 17:59:00,0.3188,0.3198,0.285,0.289,TLM-USDT,0.0,-0.0931910887982429,0,1,18,100,0.15254237288135594,1.0,1.0,1.0
2021-07-29 05:59:00,1.0279,1.0365,0.9559,0.9833,STORJ-USDT,0.0001017087062651,-0.04366854697529665,0,1,111,7,0.940677966101695,1.0,1.0,1.0
2021-07-29 17:59:00,0.04407,0.0441,0.03943,0.04044,LINA-USDT,0.0009900990099009,-0.08195232690124865,0,1,69,49,0.5847457627118644,1.0,1.0,1.0
2021-07-30 05:59:00,14.993,15.15,13.86,14.211,ALICE-USDT,0.0020801748757184,-0.05215767358100443,0,1,96,22,0.8135593220338984,1.0,1.0,1.0
2021-07-30 17:59:00,9.911,9.93,8.97,9.129,SNX-USDT,0.0006576783952647,-0.07918095622352228,0,1,16,102,0.13559322033898305,1.0,1.0,1.0
2021-07-31 05:59:00,0.26288,0.26946,0.2526199999999999,0.25682,NKN-USDT,0.0010914477274499,-0.022829312837683635,0,1,115,3,0.9745762711864406,1.0,1.0,1.0
2021-07-31 17:59:00,3.7385,3.8477,3.3532,3.3653,RLC-USDT,-0.0002079619726679,-0.09932020126324814,0,1,64,54,0.5423728813559322,1.0,1.0,1.0
2021-08-01 05:59:00,2.1708,2.3555,2.0519,2.0885,MTL-USDT,9.57716803140496e-05,-0.03808953574060425,0,1,112,6,0.9491525423728814,1.0,1.0,1.0
2021-08-01 17:59:00,0.018905,0.01942,0.0167,0.017176,SC-USDT,0.0002329373398555,-0.09155339292325593,0,1,20,98,0.1694915254237288,1.0,1.0,1.0
2021-08-02 05:59:00,19.612,19.7,17.56,17.695,DOT-USDT,0.0003957485300769,-0.0977462777891086,0,1,16,103,0.13445378151260504,1.0,1.0,1.0
2021-08-02 17:59:00,0.54765,0.56304,0.5183800000000001,0.5272399999999999,OCEAN-USDT,0.0006452837350539,-0.037268328311878096,0,1,106,13,0.8907563025210085,1.0,1.0,1.0
2021-08-03 05:59:00,8.076,8.113999999999999,7.269,7.364,GTC-USDT,0.0005434782608695,-0.08782360956274005,0,1,7,112,0.058823529411764705,1.0,1.0,1.0
2021-08-03 17:59:00,0.27581,0.27935,0.25556,0.25564,SKL-USDT,-0.0007426806863931,-0.07349956509133093,0,1,62,57,0.5210084033613446,1.0,1.0,1.0
2021-08-04 05:59:00,0.14599,0.14976,0.1414,0.14142,COTI-USDT,-0.0005653710247347,-0.031502533899466,0,1,86,33,0.7226890756302521,1.0,1.0,1.0
2021-08-04 17:59:00,1.8471,1.8603,1.7763,1.8123,BEL-USDT,-0.0001655081098973,-0.01884034432353421,0,1,116,3,0.9747899159663865,1.0,1.0,1.0
2021-08-05 05:59:00,44.33,45.16,42.01,42.3,AXS-USDT,-0.0007913354671832,-0.04557761732851995,0,1,65,54,0.5462184873949579,1.0,1.0,1.0
2021-08-05 17:59:00,4.253,4.259,3.772,3.948,LIT-USDT,-0.0003797949107482,-0.0721504112808461,0,1,100,19,0.8403361344537815,1.0,1.0,1.0
2021-08-06 05:59:00,486.63,493.08,450.15,457.16,COMP-USDT,0.0007004640574381,-0.0606365709823905,0,1,51,68,0.42857142857142855,1.0,1.0,1.0
2021-08-06 17:59:00,0.6107899999999999,0.6261,0.57899,0.59683,OCEAN-USDT,0.0008888143551901,-0.02314352586870061,0,1,113,6,0.9495798319327731,1.0,1.0,1.0
2021-08-07 05:59:00,0.10887,0.10954,0.09618,0.10033,RVN-USDT,0.0019974033756116,-0.07920337738619676,0,1,99,20,0.8319327731092437,1.0,1.0,1.0
2021-08-07 17:59:00,0.008179,0.008181,0.0073019999999999,0.007552,HOT-USDT,0.0009277667329357,-0.07677261613691932,0,1,22,97,0.18487394957983194,1.0,1.0,1.0
2021-08-08 05:59:00,62.62,66.14,57.19,58.86,ICP-USDT,0.0013610071452874,-0.059894585529468136,0,1,102,17,0.8571428571428571,1.0,1.0,1.0
2021-08-08 17:59:00,0.29494,0.29971,0.26467,0.26573,FTM-USDT,0.0001129092961988,-0.09912872495507985,0,1,5,114,0.04201680672268908,1.0,1.0,1.0
2021-08-09 05:59:00,0.03731,0.03755,0.03444,0.03523,CELR-USDT,0.0014212620807276,-0.055749128919860724,0,1,44,76,0.36666666666666664,1.0,1.0,1.0
2021-08-09 17:59:00,14.69,15.713,14.451,14.722,HNT-USDT,0.0008157715839562,0.002041927579635061,1,0,120,0,1.0,1.0,1.0,1.0
2021-08-10 05:59:00,7.377999999999999,7.4060000000000015,6.61,6.903,RUNE-USDT,0.0008699434536754,-0.06450738582463744,0,1,57,63,0.475,1.0,1.0,1.0
2021-08-10 17:59:00,0.38737,0.39919,0.34236,0.34966,NKN-USDT,0.0008300655465551,-0.09697580124480254,0,1,56,64,0.4666666666666667,1.0,1.0,1.0
2021-08-11 05:59:00,73.55,77.2,69.31,72.66,ICP-USDT,0.0015161957270848,-0.012100611828687935,0,1,119,1,0.9916666666666667,1.0,1.0,1.0
2021-08-11 17:59:00,73.04,77.41,64.7,65.38,AXS-USDT,0.0011223963238073,-0.10487404162102976,0,1,111,9,0.925,1.0,1.0,1.0
2021-08-12 05:59:00,0.04879,0.04945,0.04243,0.04369,CELR-USDT,0.0002289377289377,-0.10416239491490675,0,1,7,114,0.05785123966942149,1.0,1.0,1.0
2021-08-12 17:59:00,0.004518,0.0046549999999999,0.004,0.0041119999999999,DENT-USDT,0.0024867131503241,-0.08966127961038317,0,1,7,114,0.05785123966942149,1.0,1.0,1.0
2021-08-13 05:59:00,0.11934,0.13488,0.103,0.10932,IOTX-USDT,0.0013140604467805,-0.084652097462949,0,1,119,2,0.9834710743801653,1.0,1.0,1.0
2021-08-13 17:59:00,0.10932,0.11553,0.0971,0.1005,IOTX-USDT,0.0014947683109118,-0.08068057080131719,0,1,110,11,0.9090909090909091,1.0,1.0,1.0
2021-08-14 05:59:00,1.686,1.74,1.589,1.607,CTK-USDT,0.0026829724839334,-0.047421458209839895,0,1,114,7,0.9421487603305785,1.0,1.0,1.0
2021-08-14 17:59:00,0.09994,0.1004,0.08905,0.09271,IOTX-USDT,0.0008312372480649,-0.071228210779403,0,1,39,82,0.32231404958677684,1.0,1.0,1.0
2021-08-15 05:59:00,0.35052,0.3528,0.32822,0.33316,SKL-USDT,0.0006307253341342,-0.04977040015972156,0,1,48,73,0.39669421487603307,1.0,1.0,1.0
2021-08-15 17:59:00,0.09144,0.092,0.0813,0.0817,IOTX-USDT,0.0012991151310144,-0.10700623018909183,0,1,35,86,0.2892561983471074,1.0,1.0,1.0
2021-08-16 05:59:00,0.4428,0.4526,0.406,0.4109,CHR-USDT,0.0025863751707984,-0.07225107247685714,0,1,116,5,0.9586776859504132,1.0,1.0,1.0
2021-08-16 17:59:00,0.10059,0.10292,0.088,0.09269,IOTX-USDT,0.0026176877812391,-0.0786282306163022,0,1,38,83,0.3140495867768595,1.0,1.0,1.0
2021-08-17 05:59:00,0.09257,0.09643,0.08035,0.08327,IOTX-USDT,0.0005046378622579,-0.10162908620131617,0,1,12,109,0.09917355371900827,1.0,1.0,1.0
2021-08-17 17:59:00,2.124,2.131,1.887,1.954,DODO-USDT,0.001537672988211,-0.07917059377945335,0,1,61,60,0.5041322314049587,1.0,1.0,1.0
2021-08-18 05:59:00,22.108,22.468000000000004,18.349,19.228,HNT-USDT,-0.0003119475928043,-0.13030892396761495,0,1,7,115,0.05737704918032787,1.0,1.0,1.0
2021-08-18 17:59:00,0.60653,0.61755,0.56061,0.57539,REN-USDT,-0.0010243411229557,-0.05140379511020987,0,1,100,22,0.819672131147541,1.0,1.0,1.0
2021-08-19 05:59:00,8.377,8.42,7.526,7.737,GTC-USDT,-0.0003875968992248,-0.0763996657514624,0,1,15,108,0.12195121951219512,1.0,1.0,1.0
2021-08-19 17:59:00,32.383,32.809,28.717,29.028,LUNA-USDT,0.0011036004966202,-0.10340993328391401,0,1,112,11,0.9105691056910569,1.0,1.0,1.0
2021-08-20 05:59:00,331.78,335.42,318.0,322.11,KSM-USDT,0.0018661938975459,-0.029730706669076512,0,1,120,4,0.967741935483871,1.0,1.0,1.0
2021-08-20 17:59:00,0.0074069999999999,0.00757,0.00693,0.007008,DENT-USDT,0.0006854009595613,-0.0538679627379377,0,1,108,16,0.8709677419354839,1.0,1.0,1.0
2021-08-21 05:59:00,3.2475,3.2557,2.9158,2.9512,AUDIO-USDT,0.0001694513166368,-0.091239414934565,0,1,91,33,0.7338709677419355,1.0,1.0,1.0
2021-08-21 17:59:00,0.31438,0.3155,0.28286,0.28948,COTI-USDT,0.0016955604000137,-0.07858802559124034,0,1,63,61,0.5080645161290323,1.0,1.0,1.0
2021-08-22 05:59:00,47.553,47.7,41.444,42.826,AVAX-USDT,0.0019418384296843,-0.09959422239976456,0,1,33,91,0.2661290322580645,1.0,1.0,1.0
2021-08-22 17:59:00,11.332,11.447,10.1,10.329,RUNE-USDT,0.001357246728066,-0.08842997087635684,0,1,30,94,0.24193548387096775,1.0,1.0,1.0
