time,open,high,low,close,symbol,Spread,涨跌幅,振幅,上涨,下跌,Sgcz_2,dc_dn,dc,上涨数量,下跌数量,上涨比例,rank_Sgcz_2,rank_sum,rank
2021-05-08 14:59:00,26.204,26.956,24.53,25.296,QTUM-USDT,0.0015441263808051,-0.03443010916863887,0.09258128529995414,0,1,-0.1226262941149001,13.5,1,41,68,0.3761467889908257,1.0,1.0,1.0
2021-05-09 02:59:00,2.3514,2.3645,2.2029,2.2436,STORJ-USDT,0.0021887702684593,-0.045682688217779766,0.0687250148847495,0,1,-0.12017411376179274,1.7718,1,27,82,0.24770642201834864,1.0,1.0,1.0
2021-05-09 14:59:00,0.651605,0.703155,0.423,0.48042,DOGE-USDT,-0.0001664932362123,-0.26276149086623457,0.4299460562764251,0,1,-0.3247534823889648,0.295378,1,18,91,0.1651376146788991,1.0,1.0,1.0
2021-05-10 02:59:00,0.4805,0.59245,0.475677,0.547319,DOGE-USDT,-0.0005861514863779,0.13925107197868525,0.24302393340270556,1,0,-0.15511440361662082,0.307508,1,102,7,0.9357798165137615,1.0,1.0,1.0
2021-05-10 14:59:00,153.982,164.69,134.1,134.356,TRB-USDT,0.0015729248201572,-0.12722406636308725,0.1986595835876921,0,1,-0.15946072756986704,82.501,1,10,99,0.09174311926605505,1.0,1.0,1.0
2021-05-11 02:59:00,134.30100000000002,146.44299999999996,107.0,115.66,TRB-USDT,0.0007008193529967,-0.13915269880020242,0.29369103729681795,0,1,-0.2565237374205548,83.537,1,4,106,0.03636363636363636,1.0,1.0,1.0
2021-05-11 14:59:00,11.1098,11.9,9.579,9.8967,RLC-USDT,-0.0007976091916888,-0.10931214169359127,0.20891465192892758,0,1,-0.3005865722257338,2.8765,1,109,2,0.9819819819819819,1.0,1.0,1.0
2021-05-12 02:59:00,9.8954,10.8538,9.178,9.322,RLC-USDT,-4.290740581835984e-05,-0.058069861671062095,0.16935141580936586,0,1,-0.18062037973382875,2.8765,1,106,5,0.954954954954955,1.0,1.0,1.0
2021-05-12 14:59:00,377.4,387.0,296.12,296.75,ICP-USDT,0.0029064855182669,-0.21357396512429105,0.2408055113937467,0,1,-0.2596889071770962,296.12,1,32,79,0.2882882882882883,1.0,1.0,1.0
2021-05-13 02:59:00,0.027114,0.02734,0.01445,0.021437,1000SHIB-USDT,,-0.20920023609266636,0.4754001622777901,0,1,-0.27009303185514494,0.01445,1,4,107,0.036036036036036036,1.0,1.0,1.0
2021-05-13 14:59:00,0.021454,0.02147,0.0145199999999999,0.019004,1000SHIB-USDT,,-0.11349535849232639,0.32394891395544423,0,1,-0.22130701851791904,0.01445,1,31,80,0.27927927927927926,1.0,1.0,1.0
2021-05-14 02:59:00,0.3792,0.3826,0.3061,0.3251,CHR-USDT,0.0003076923076923,-0.1435721812434141,0.20174050632911397,0,1,-0.17633645360181266,0.2525,1,19,92,0.17117117117117117,1.0,1.0,1.0
2021-05-14 14:59:00,0.36084,0.39105,0.32038,0.33209,HBAR-USDT,6.022826512497304e-05,-0.07898604986549074,0.19584857554594837,0,1,-0.17086323772889994,0.21914,1,105,6,0.9459459459459459,1.0,1.0,1.0
2021-05-15 02:59:00,10.0792,11.3197,9.07,9.1796,RLC-USDT,0.0002833169881226,-0.08828524606445842,0.2232022382728787,0,1,-0.19192594955749764,4.0135,1,38,73,0.34234234234234234,1.0,1.0,1.0
2021-05-15 14:59:00,0.017741,0.018942,0.01624,0.016805,1000SHIB-USDT,,-0.05307939370034365,0.15230257595400482,0,1,-0.15209760483483192,0.01445,1,24,87,0.21621621621621623,1.0,1.0,1.0
2021-05-16 02:59:00,0.016804,0.017628,0.015005,0.015385,1000SHIB-USDT,,-0.08449866111276416,0.15609378719352549,0,1,-0.15859985857267797,0.01445,1,13,98,0.11711711711711711,1.0,1.0,1.0
2021-05-16 14:59:00,0.6857,0.74284,0.61648,0.6212,NKN-USDT,0.0014670557319962,-0.09435502682528574,0.18427883914248203,0,1,-0.15341319277957413,0.47064,1,59,52,0.5315315315315315,1.0,1.0,1.0
2021-05-17 02:59:00,0.16668,0.185,0.1377,0.13978,ONE-USDT,-0.0007148984844153,-0.1620908763937179,0.2837772978161748,0,1,-0.21465290812973528,0.09778,1,3,108,0.02702702702702703,1.0,1.0,1.0
2021-05-17 14:59:00,0.13978,0.16525,0.13193,0.14371,ONE-USDT,0.0017426460337375,0.02811561024467024,0.23837458863929045,1,0,-0.17938614250471704,0.09778,1,60,51,0.5405405405405406,1.0,1.0,1.0
2021-05-18 02:59:00,9.684,9.854,9.053,9.329,SRM-USDT,0.001804084963811,-0.03685731984307239,0.08271375464683998,0,1,-0.1030670126881387,7.564,1,88,23,0.7927927927927928,1.0,1.0,1.0
2021-05-18 14:59:00,204.07,204.57,166.54,173.29,ICP-USDT,-0.0004037840332258,-0.15095541401273882,0.18635762238447592,0,1,-0.16094514113392996,166.54,1,18,93,0.16216216216216217,1.0,1.0,1.0
2021-05-19 02:59:00,173.29,185.0,156.33,157.14,ICP-USDT,0.0010830094922595,-0.0931963760170812,0.16544520745571,0,1,-0.19326436839626956,156.33,1,8,103,0.07207207207207207,1.0,1.0,1.0
2021-05-19 14:59:00,0.611,0.6193,0.1911,0.3915,BZRX-USDT,0.0015349194167306,-0.3587223587223587,0.7008183306055646,0,1,-0.39903292042316496,0.1911,1,1,111,0.008928571428571428,1.0,1.0,1.0
2021-05-20 02:59:00,0.4573100000000001,0.50475,0.33449,0.40099,FTM-USDT,-0.0048394301881173,-0.12388297756123134,0.37230762502460035,0,1,-0.3541013916304694,0.24206,1,16,96,0.14285714285714285,1.0,1.0,1.0
2021-05-20 14:59:00,0.04869,0.05844,0.04617,0.05428,CELR-USDT,0.0022156573116689,0.1136643414033649,0.2520024645717806,1,0,-0.14814812489828544,0.03362,1,112,0,1.0,1.0,1.0,1.0
2021-05-21 02:59:00,186.91,189.83,152.99,171.48,ICP-USDT,0.0014015416958652,-0.0825531004226634,0.1971002086565727,0,1,-0.1672291965050032,61.41,1,50,62,0.44642857142857145,1.0,1.0,1.0
2021-05-21 14:59:00,0.009994,0.010003,0.007068,0.007916,1000SHIB-USDT,,-0.20784549184429102,0.2936762057234341,0,1,-0.2577935794912761,0.00475,1,2,110,0.017857142857142856,1.0,1.0,1.0
2021-05-22 02:59:00,7.5246,8.2135,5.7992,5.9373,RLC-USDT,-0.0038588661644548,-0.21175470971681964,0.3208542646785211,0,1,-0.3061267416879929,2.5962,1,7,105,0.0625,1.0,1.0,1.0
2021-05-22 14:59:00,16.567999999999998,16.896,13.526,14.243,SNX-USDT,0.0014061730999086,-0.14038264228378328,0.20340415258329317,0,1,-0.18322055271062057,9.758,1,24,88,0.21428571428571427,1.0,1.0,1.0
2021-05-23 02:59:00,36.01300000000001,36.158,29.6,30.109,SOL-USDT,0.0004319510898458,-0.16380148304496334,0.1821009080054424,0,1,-0.20014345291285401,25.228,1,20,92,0.17857142857142858,1.0,1.0,1.0
2021-05-23 14:59:00,0.36813,0.38021,0.24587,0.275,SAND-USDT,-0.0049571226978325,-0.25385283264597347,0.3649254339499633,0,1,-0.35750665021478756,0.15118,1,0,112,0.0,1.0,1.0,1.0
2021-05-24 02:59:00,5.07,5.09,3.911,4.518,LUNA-USDT,-0.0002212878955522,-0.10922712933753953,0.2325443786982248,0,1,-0.2352094790770898,3.911,1,109,3,0.9732142857142857,1.0,1.0,1.0
2021-05-24 14:59:00,10.876,12.6,9.851,10.091,UNFI-USDT,0.000297383029342,-0.07226257240047818,0.25275836704670823,0,1,-0.23274026746294088,5.638999999999999,1,111,1,0.9910714285714286,1.0,1.0,1.0
2021-05-25 02:59:00,6.414,7.292000000000002,5.8260000000000005,6.144,LUNA-USDT,-0.0009756097560975,-0.041647168928404366,0.22856251948861883,0,1,-0.15789473662569306,3.911,1,92,20,0.8214285714285714,1.0,1.0,1.0
2021-05-25 14:59:00,16.28,16.741,13.8,14.584,WAVES-USDT,-0.00123270784824,-0.10417690417690428,0.18065110565110556,0,1,-0.15896312092560005,11.705,1,32,80,0.2857142857142857,1.0,1.0,1.0
2021-05-26 02:59:00,0.2134,0.2469,0.2074,0.2221,CHR-USDT,-0.0004500450045005,0.04174484052532823,0.18509840674789133,1,0,-0.0820417407711617,0.1015,1,112,0,1.0,1.0,1.0,1.0
2021-05-26 14:59:00,7.34,7.974,6.452000000000001,6.77,LUNA-USDT,-0.0007380073800739,-0.07828454731109602,0.20735694822888276,0,1,-0.14428363756015514,3.911,1,76,36,0.6785714285714286,1.0,1.0,1.0
2021-05-27 02:59:00,1.3491,1.4332,1.0731,1.0903,OGN-USDT,-0.0014653356534481,-0.19177168272794654,0.266918686531762,0,1,-0.2267101654192689,0.3504,1,34,78,0.30357142857142855,1.0,1.0,1.0
2021-05-27 14:59:00,1.7969,2.0,1.6827,1.7704,ENJ-USDT,-0.0033215110060237,-0.015021698008234163,0.17658189103455948,0,1,-0.12674180518044845,0.7342,1,110,2,0.9821428571428571,1.0,1.0,1.0
2021-05-28 02:59:00,0.57509,0.58128,0.49067,0.5242399999999999,SKL-USDT,-0.0009147735935356,-0.08842094280895174,0.15755794745170326,0,1,-0.1669275421005181,0.20128,1,16,96,0.14285714285714285,1.0,1.0,1.0
2021-05-28 14:59:00,0.4495,0.46103,0.33612,0.3649,LRC-USDT,-0.00175083438201,-0.1885160228612094,0.2778865406006675,0,1,-0.22937213090806682,0.22104,1,1,111,0.008928571428571428,1.0,1.0,1.0
2021-05-29 02:59:00,17.135,22.6752,16.9119,17.4996,HNT-USDT,-0.0012213914730894,0.02125424559683453,0.33634665888532245,1,0,-0.1734281786317193,7.85,1,47,65,0.41964285714285715,1.0,1.0,1.0
2021-05-29 14:59:00,11.339,11.989,9.753,9.906,RUNE-USDT,0.0,-0.12660906365720326,0.1971955198871153,0,1,-0.18432212097301495,5.965,1,2,110,0.017857142857142856,1.0,1.0,1.0
2021-05-30 02:59:00,5.38,5.384,4.138,4.289,AXS-USDT,-0.0015364559083714,-0.202046511627907,0.2315985130111525,0,1,-0.2457574953912643,2.734,1,23,89,0.20535714285714285,1.0,1.0,1.0
2021-05-30 14:59:00,4.29,4.744,4.237,4.392,AXS-USDT,0.0010940919037198,0.024014921893215302,0.11818181818181811,1,0,-0.13270142153889888,2.734,1,99,13,0.8839285714285714,1.0,1.0,1.0
2021-05-31 02:59:00,1.5562,1.64,1.4411,1.4782,ENJ-USDT,-0.0020927563626544,-0.05012209227605713,0.12781133530394542,0,1,-0.12532544304541168,0.7342,1,28,84,0.25,1.0,1.0,1.0
2021-05-31 14:59:00,1.0783,1.1425,1.016,1.035,OGN-USDT,-9.660902328278984e-05,-0.03979961035346524,0.11731429101363262,0,1,-0.10929431919712292,0.4541,1,109,3,0.9732142857142857,1.0,1.0,1.0
2021-06-01 02:59:00,0.46847,0.47922,0.4280100000000001,0.43169,SKL-USDT,0.0006722299490031,-0.07849122657217256,0.10931329647576124,0,1,-0.12714074595829183,0.20128,1,105,7,0.9375,1.0,1.0,1.0
2021-06-01 14:59:00,2.0258,2.0636,1.8302,1.9054,BEL-USDT,-0.0020426334258628,-0.059804598835488054,0.1152137427189259,0,1,-0.1143441474651661,1.0002,1,23,89,0.20535714285714285,1.0,1.0,1.0
2021-06-02 02:59:00,0.40385,0.40404,0.36105,0.36586,NKN-USDT,-0.0009830156736386,-0.09422657952069713,0.10645041475795476,0,1,-0.10148949245454787,0.22132,1,48,64,0.42857142857142855,1.0,1.0,1.0
2021-06-02 14:59:00,5.1096,5.72,5.1091,5.4183,RLC-USDT,-0.0012534331164401,0.060623262733429994,0.11955926099890402,1,0,-0.06434233009663025,4.0,1,110,2,0.9821428571428571,1.0,1.0,1.0
2021-06-03 02:59:00,1.2914,1.3345,1.1896,1.2073,SFP-USDT,0.0008289811821271,-0.06526788479405388,0.11220380981880132,0,1,-0.09973528131139602,0.8213,1,33,79,0.29464285714285715,1.0,1.0,1.0
2021-06-03 14:59:00,0.42143,0.44203,0.3971,0.40406,DOGE-USDT,0.0003713698596221,-0.041285056707635714,0.1066131979213629,0,1,-0.081629636192292,0.2791,1,100,12,0.8928571428571429,1.0,1.0,1.0
2021-06-04 02:59:00,2.0868,2.1379,1.8233,1.8601,BEL-USDT,5.376344086016616e-05,-0.107523270319547,0.15075714011884234,0,1,-0.13642377893440524,1.3256,1,12,100,0.10714285714285714,1.0,1.0,1.0
2021-06-04 14:59:00,119.91,124.05,105.3,108.81,ICP-USDT,0.0008278145695364,-0.09256942707030269,0.15636727545659246,0,1,-0.16508728178284376,101.8,1,2,110,0.017857142857142856,1.0,1.0,1.0
2021-06-05 02:59:00,108.84,118.79,107.58,111.14,ICP-USDT,0.0016222062004327,0.021413473026376195,0.10299522234472627,1,0,-0.08466479986125312,101.8,1,110,2,0.9821428571428571,1.0,1.0,1.0
2021-06-05 14:59:00,2.855,2.886,2.482,2.517,CRV-USDT,-0.000397140587768,-0.11838879159369531,0.14150612959719788,0,1,-0.1293670005902217,1.477,1,1,111,0.008928571428571428,1.0,1.0,1.0
2021-06-06 02:59:00,3.982,4.112,3.78,3.927,LIT-USDT,-0.0004072697653108,-0.013564431047475511,0.0833751883475641,0,1,-0.09848484825875871,2.844,1,89,23,0.7946428571428571,1.0,1.0,1.0
2021-06-06 14:59:00,0.39201,0.4128600000000001,0.36332,0.37305,SKL-USDT,-0.0004019292604501,-0.04887563102340531,0.12637432718553132,0,1,-0.07368551558295314,0.34697,1,73,39,0.6517857142857143,1.0,1.0,1.0
2021-06-07 02:59:00,0.37292,0.38894,0.3657,0.38253,SKL-USDT,-0.0004180929734247,0.025412143144350585,0.06231899603132035,1,0,-0.04582189958039648,0.34697,1,107,5,0.9553571428571429,1.0,1.0,1.0
2021-06-07 14:59:00,16.313,16.333,15.325,15.425999999999998,WAVES-USDT,-0.0001296344309049,-0.05402587845710449,0.06179120946484394,0,1,-0.0688437509016124,12.011,1,20,92,0.17857142857142858,1.0,1.0,1.0
2021-06-08 02:59:00,0.07254,0.07289,0.05561,0.05689,DGB-USDT,-0.003677758318739,-0.21606724541821676,0.23821339950372206,0,1,-0.2287669994215414,0.05378,1,0,112,0.0,1.0,1.0,1.0
2021-06-08 14:59:00,8.707,9.227,8.025,8.165,RUNE-USDT,-0.0003672869735553,-0.06267937091034337,0.1380498449523372,0,1,-0.18885356627374003,8.025,1,2,110,0.017857142857142856,1.0,1.0,1.0
2021-06-09 02:59:00,81.34,84.54,76.52,79.44,ICP-USDT,-0.0012572290671361,-0.02323865732202135,0.09859847553479235,0,1,-0.09696487437797377,76.52,1,99,13,0.8839285714285714,1.0,1.0,1.0
2021-06-09 14:59:00,2.9246,3.2326,2.8922,2.9243,1INCH-USDT,-0.0003418452808258,0.0003078607101321129,0.11639198522874933,1,0,-0.08778113957082369,2.6502,1,104,8,0.9285714285714286,1.0,1.0,1.0
2021-06-10 02:59:00,1.0329,1.0813,1.01,1.0199,ALGO-USDT,0.0,-0.012299050939376222,0.06902894762319675,0,1,-0.0817089084616315,0.8133,1,108,4,0.9642857142857143,1.0,1.0,1.0
2021-06-10 14:59:00,81.91,83.67,68.75,70.0,ICP-USDT,0.0002857959416975,-0.14519477347661502,0.18215114149676476,0,1,-0.18958031835721215,68.75,1,11,101,0.09821428571428571,1.0,1.0,1.0
2021-06-11 02:59:00,0.22225,0.2235,0.1839,0.18958,BLZ-USDT,-0.0003163889474794,-0.1476869127365913,0.178177727784027,0,1,-0.15966311349011011,0.15589,1,10,102,0.08928571428571429,1.0,1.0,1.0
2021-06-11 14:59:00,15.279000000000002,18.0,13.326,14.101,GTC-USDT,-0.0034628975265018,-0.0770992866025264,0.3059100726487335,0,1,-0.21661111099077154,13.326,1,64,49,0.5663716814159292,1.0,1.0,1.0
2021-06-12 02:59:00,14.101,15.488,10.559,10.778,GTC-USDT,-0.0038817005545287,-0.23565704559960288,0.3495496773278491,0,1,-0.35630673652872263,10.559,1,0,113,0.0,1.0,1.0,1.0
2021-06-12 14:59:00,10.791,11.91,10.624,11.648,GTC-USDT,-0.0035928143712574,0.08071998515494516,0.11917338522843106,1,0,-0.14971895747885325,10.559,1,109,4,0.9646017699115044,1.0,1.0,1.0
2021-06-13 02:59:00,0.28791,0.29336,0.2685,0.2703,CHZ-USDT,0.0013707257437112,-0.06113233761722825,0.08634642770310164,0,1,-0.10592904635974434,0.20503,1,43,70,0.3805309734513274,1.0,1.0,1.0
2021-06-13 14:59:00,10.778,10.787,9.525,9.569,GTC-USDT,-0.0021897810218979,-0.11217294488773422,0.11709036927073672,0,1,-0.15854730904102407,9.525,1,11,102,0.09734513274336283,1.0,1.0,1.0
2021-06-14 02:59:00,2.0408,2.2244,2.0121,2.1483,MTL-USDT,-0.0023683477291724,0.05308823529411755,0.10402783222265775,1,0,-0.02710413682447234,1.9981,1,113,0,1.0,1.0,1.0,1.0
2021-06-14 14:59:00,11.333,11.584,10.347,10.683,GTC-USDT,0.0021575984990618,-0.05643879173290933,0.10915026912556253,0,1,-0.09722398267864629,9.525,1,106,7,0.9380530973451328,1.0,1.0,1.0
2021-06-15 02:59:00,0.32355,0.32758,0.30578,0.31212,SKL-USDT,-0.0001921968095329,-0.03493908849174443,0.067377530520785,0,1,-0.05665452505842142,0.26475,1,58,55,0.5132743362831859,1.0,1.0,1.0
2021-06-15 14:59:00,67.15,68.78,58.59,60.25,ICP-USDT,-0.0008291873963515,-0.10262138814417632,0.1517498138495904,0,1,-0.13669580167119982,52.72,1,26,87,0.23008849557522124,1.0,1.0,1.0
2021-06-16 02:59:00,60.24,62.67,57.33,57.97,ICP-USDT,0.0008632596685083,-0.03784232365145235,0.08864541832669329,0,1,-0.1179916317812108,52.72,1,39,74,0.34513274336283184,1.0,1.0,1.0
2021-06-16 14:59:00,10.544,10.58,9.319,9.401,GTC-USDT,-0.0030752916224814,-0.10823373173970785,0.1195940819423368,0,1,-0.13633440501944472,9.319,1,11,102,0.09734513274336283,1.0,1.0,1.0
2021-06-17 02:59:00,0.3332,0.3343,0.3051,0.3118,BZRX-USDT,-0.0009612303748797,-0.0647870425914816,0.08763505402160865,0,1,-0.0976703777262229,0.2415,1,99,14,0.8761061946902655,1.0,1.0,1.0
2021-06-17 14:59:00,58.35,59.67,50.88,53.64,ICP-USDT,-0.0007451564828613,-0.08056222146040459,0.15064267352185087,0,1,-0.10488110135921878,50.88,1,36,77,0.3185840707964602,1.0,1.0,1.0
2021-06-18 02:59:00,0.32342,0.32743,0.29045,0.3,NKN-USDT,-0.0023942537909018,-0.0732731990609169,0.1143404860552842,0,1,-0.13199467241494509,0.24954,1,9,104,0.07964601769911504,1.0,1.0,1.0
2021-06-18 14:59:00,8.721,8.947000000000003,7.837999999999999,7.9289999999999985,RUNE-USDT,-0.0005042228665071,-0.09091951387296526,0.1271643160188056,0,1,-0.14599601470623555,6.59,1,5,108,0.04424778761061947,1.0,1.0,1.0
2021-06-19 02:59:00,0.2971,0.2992,0.2729,0.2749,BZRX-USDT,0.0,-0.07503364737550489,0.08852238303601496,0,1,-0.11834508921279425,0.2415,1,14,99,0.12389380530973451,1.0,1.0,1.0
2021-06-19 14:59:00,8.032,8.206,7.51,7.595,RUNE-USDT,0.0,-0.05440737051792832,0.08665338645418323,0,1,-0.08017439738382676,6.59,1,103,10,0.911504424778761,1.0,1.0,1.0
2021-06-20 02:59:00,53.68,54.1,48.01,49.27,ICP-USDT,0.0,-0.08181140514349594,0.11345007451564836,0,1,-0.09621205171123318,46.3,1,3,110,0.02654867256637168,1.0,1.0,1.0
2021-06-20 14:59:00,7.849,8.11,6.697,7.0920000000000005,GTC-USDT,-0.0011267605633801,-0.09644540705822391,0.1800229328576888,0,1,-0.13247706405813203,6.697,1,3,110,0.02654867256637168,1.0,1.0,1.0
2021-06-21 02:59:00,1.5952,1.7127,1.5634,1.5871,MTL-USDT,-0.0006926079838811,-0.005887879736924617,0.09359327983951855,0,1,-0.10472429781568575,1.5327,1,84,29,0.7433628318584071,1.0,1.0,1.0
2021-06-21 14:59:00,0.26877,0.26962,0.21207,0.22654,DOGE-USDT,-0.0011023413730762,-0.15715455018974633,0.21412360010417836,0,1,-0.18978558359880607,0.21207,1,0,113,0.0,1.0,1.0,1.0
2021-06-22 02:59:00,38.081,38.146,30.41800000000001,33.573,NEO-USDT,-0.0003870660394211,-0.11840239483220416,0.202935847272918,0,1,-0.1782200028936645,30.41800000000001,1,4,109,0.035398230088495575,1.0,1.0,1.0
2021-06-22 14:59:00,1.2584,1.2636,0.8948,0.9971,MTL-USDT,-0.0008016835354244,-0.20827378116563444,0.2930705657978385,0,1,-0.2501879963138217,0.8948,1,0,114,0.0,1.0,1.0,1.0
2021-06-23 02:59:00,0.2592,0.2922,0.2348,0.2836,KEEP-USDT,-0.0042134831460672,0.09540363074546154,0.22145061728395066,1,0,-0.0883960113019605,0.2348,1,114,0,1.0,1.0,1.0,1.0
2021-06-23 14:59:00,39.18,40.77,36.3,37.82,ICP-USDT,-0.0021108179419524,-0.034711587544665634,0.11408882082695268,0,1,-0.07372030368020561,31.72,1,97,17,0.8508771929824561,1.0,1.0,1.0
2021-06-24 02:59:00,6.206,6.216,5.237,5.407,RUNE-USDT,-0.0011084426380931,-0.12860596293311843,0.15775056397035128,0,1,-0.1612502906053672,4.47,1,5,109,0.043859649122807015,1.0,1.0,1.0
2021-06-24 14:59:00,2.3129,2.4029,2.1632,2.2332,BAKE-USDT,-0.0004028467839398,-0.03500129634430904,0.10363612780492024,0,1,-0.11915749568430753,1.5663,1,112,2,0.9824561403508771,1.0,1.0,1.0
2021-06-25 02:59:00,34.97,36.29,33.06,35.05,ICP-USDT,0.0,0.0020011435105775632,0.09236488418644544,1,0,-0.06769517221234339,31.72,1,104,10,0.9122807017543859,1.0,1.0,1.0
2021-06-25 14:59:00,6.706,6.777,5.674,5.688,RUNE-USDT,-0.0008782715615668,-0.15167785234899334,0.16447957053385023,0,1,-0.1661046764900977,4.47,1,0,114,0.0,1.0,1.0,1.0
2021-06-26 02:59:00,6.597,6.7,5.769,5.942,UNFI-USDT,-0.0005046257359125,-0.09928755494921937,0.1411247536759133,0,1,-0.1360232640697589,5.31,1,22,92,0.19298245614035087,1.0,1.0,1.0
2021-06-26 14:59:00,32.63,33.71,28.27,29.54,ICP-USDT,-0.0010145417653026,-0.09442060085836901,0.16671774440698747,0,1,-0.11609814478871995,28.27,1,4,110,0.03508771929824561,1.0,1.0,1.0
2021-06-27 02:59:00,29.55,31.0,28.57,30.77,ICP-USDT,-0.0012982797792924,0.04163845633039953,0.08223350253807106,1,0,-0.04898779167084303,28.27,1,114,0,1.0,1.0,1.0,1.0
2021-06-27 14:59:00,1.9388,1.9392,1.7367,1.7886,BAKE-USDT,-0.0012842704785303,-0.07756575554409495,0.10444604910253771,0,1,-0.08232215652588627,1.5663,1,14,100,0.12280701754385964,1.0,1.0,1.0
2021-06-28 02:59:00,1.2869,1.3586,1.2351,1.2996,MTL-USDT,-0.0019199754243145,0.009868676664853693,0.09596705260704014,1,0,-0.042405039661017115,0.8948,1,113,1,0.9912280701754386,1.0,1.0,1.0
2021-06-28 14:59:00,0.2448,0.24959,0.22393,0.22709,SKL-USDT,-0.0007920095041139,-0.07234477124183003,0.10482026143790857,0,1,-0.11534865152517895,0.17603,1,102,12,0.8947368421052632,1.0,1.0,1.0
2021-06-29 02:59:00,0.1967,0.1999,0.1889999999999999,0.1905,BZRX-USDT,-0.0031397174254316,-0.03201219512195119,0.055414336553127115,0,1,-0.07948779514434474,0.1525,1,92,22,0.8070175438596491,1.0,1.0,1.0
2021-06-29 14:59:00,227.6,235.78,215.51,217.75,KSM-USDT,-0.000550787166659,-0.04323564304231298,0.08905975395430585,0,1,-0.08149491710965134,156.3,1,112,2,0.9824561403508771,1.0,1.0,1.0
2021-06-30 02:59:00,0.8471,0.9309,0.8255,0.8319,STORJ-USDT,-0.0014404033129276,-0.01794357218746312,0.12442450714201386,0,1,-0.08902759429448587,0.5041,1,39,75,0.34210526315789475,1.0,1.0,1.0
2021-06-30 14:59:00,52.62,52.68,44.38,44.57,ICP-USDT,-0.000224315836698,-0.15282265728948863,0.15773470163435951,0,1,-0.20531336360786068,28.27,1,8,106,0.07017543859649122,1.0,1.0,1.0
2021-07-01 02:59:00,7.515,7.9129999999999985,7.2,7.292000000000002,GTC-USDT,-0.0010958904109585,-0.029027962716377975,0.09487691284098447,0,1,-0.11327293717605261,4.619,1,92,22,0.8070175438596491,1.0,1.0,1.0
2021-07-01 14:59:00,7.298999999999999,7.3679999999999986,6.742000000000001,6.812,GTC-USDT,-0.0011730205278592,-0.06582556226001113,0.08576517331141222,0,1,-0.10843531168322049,4.619,1,11,103,0.09649122807017543,1.0,1.0,1.0
2021-07-02 02:59:00,0.24543,0.25434,0.23085,0.23117,SAND-USDT,-0.001080286924207,-0.05825559131462099,0.09570957095709574,0,1,-0.12060864971531486,0.14675,1,44,70,0.38596491228070173,1.0,1.0,1.0
2021-07-02 14:59:00,2.1647,2.177,1.9322,2.0049,NEAR-USDT,-0.0012951432129513,-0.07377806523145147,0.11308726382408654,0,1,-0.08311801119009442,1.7441,1,57,57,0.5,1.0,1.0,1.0
2021-07-03 02:59:00,0.02177,0.02189,0.02019,0.02039,STMX-USDT,0.0010309784476409,-0.06338998621956837,0.07808911345888837,0,1,-0.08359546804698054,0.0123,1,66,48,0.5789473684210527,1.0,1.0,1.0
2021-07-03 14:59:00,0.20833,0.22485,0.20724,0.21421,NKN-USDT,-0.0002333613366938,0.028175098396851395,0.08452935246963945,1,0,-0.024922046342624744,0.18735,1,114,0,1.0,1.0,1.0,1.0
2021-07-04 02:59:00,7.5470000000000015,7.667999999999997,6.955,7.098,GTC-USDT,0.0011283497884344,-0.05949383861136892,0.0944746256790773,0,1,-0.07602186920590755,5.249,1,16,98,0.14035087719298245,1.0,1.0,1.0
2021-07-04 14:59:00,0.8812,0.938,0.8618,0.8729,STORJ-USDT,-0.0011442956860052,-0.009756097560975507,0.08647299137539712,0,1,-0.05181403376261139,0.5802,1,112,2,0.9824561403508771,1.0,1.0,1.0
2021-07-05 02:59:00,8.594,9.034,8.133,8.225,AXS-USDT,-0.0010808972661801,-0.042825555684859795,0.10484058645566693,0,1,-0.12191736935847382,3.242,1,12,102,0.10526315789473684,1.0,1.0,1.0
2021-07-05 14:59:00,0.908,0.917,0.831,0.853,DODO-USDT,-0.0023391812865497,-0.060572687224669686,0.09471365638766528,0,1,-0.10493179323261526,0.7709999999999999,1,18,96,0.15789473684210525,1.0,1.0,1.0
2021-07-06 02:59:00,0.28498,0.29724,0.26973,0.27489,CVC-USDT,-0.0018880941142295,-0.03486412471034339,0.09653309004140634,0,1,-0.06839054907681001,0.16992,1,100,14,0.8771929824561403,1.0,1.0,1.0
2021-07-06 14:59:00,102.82,105.15,95.94,98.44,EGLD-USDT,-0.0006091370558375,-0.04315707620528775,0.08957401283796936,0,1,-0.07437705688064178,60.41,1,98,16,0.8596491228070176,1.0,1.0,1.0
2021-07-07 02:59:00,12.048,12.3,10.85,11.157,SNX-USDT,-0.0012532450093992,-0.07410788381742739,0.12035192563081018,0,1,-0.10743999991404862,5.8020000000000005,1,68,46,0.5964912280701754,1.0,1.0,1.0
2021-07-07 14:59:00,0.04091,0.04555,0.03868,0.03888,LINA-USDT,-0.0005141388174807,-0.04962111953067716,0.1679296015644097,0,1,-0.12815335168665729,0.02133,1,89,25,0.7807017543859649,1.0,1.0,1.0
2021-07-08 02:59:00,0.3481,0.3495,0.3029,0.3229999999999999,KEEP-USDT,-0.0021624961383998,-0.07263853000287135,0.13386957770755523,0,1,-0.12049012605881228,0.2404,1,13,101,0.11403508771929824,1.0,1.0,1.0
