candle_begin_time,factor,symbol,µ±ÖÜÆÚÕÇµø·ù,¾»Öµ,±¸×¢,Sgcz_2
2021-09-01 15:00:00,Sgcz_2True,YFII-USDT,0.004115738806024227,1.7418692887101073,,-0.1528566827253749
2021-09-02 03:00:00,Sgcz_2True,MTL-USDT,0.0014409716265884054,1.7443792729323642,,-0.1318918484205116
2021-09-02 15:00:00,Sgcz_2True,FTM-USDT,-0.0024060790000746124,1.740182158595596,,-0.0921865195848089
2021-09-03 03:00:00,Sgcz_2True,MASK-USDT,0.002983803234883453,1.7453745197497001,,-0.1053965623237052
2021-09-03 15:00:00,Sgcz_2True,IOTA-USDT,0.002198376072508612,1.7492115093314842,,-0.0714371541009541
2021-09-04 03:00:00,Sgcz_2True,NEAR-USDT,0.0029848167091608424,1.7544325850723932,,-0.0917949056266312
2021-09-04 15:00:00,Sgcz_2True,FTM-USDT,0.007823158581369283,1.768157789405736,,-0.0671634217308842
2021-09-05 03:00:00,Sgcz_2True,STMX-USDT,0.0008084594841211157,1.7695872733400038,,-0.1424575531498128
2021-09-05 15:00:00,Sgcz_2True,CVC-USDT,0.0006968068896691104,1.770820333943938,,-0.2256647372755521
2021-09-06 03:00:00,Sgcz_2True,CVC-USDT,0.011427907460445086,1.7910571048493238,,-0.1238000109178626
2021-09-06 15:00:00,Sgcz_2True,CELR-USDT,0.0011773650690549697,1.793165832921256,,-0.0855053900976812
2021-09-07 03:00:00,Sgcz_2True,MTL-USDT,-0.06857734591435427,1.670195279315214,,-0.0857792381251031
2021-09-07 15:00:00,Sgcz_2True,ALICE-USDT,0.0,1.670195279315214,Î´´¥Íø,-0.3778683780734036
2021-09-08 03:00:00,Sgcz_2True,TOMO-USDT,-0.0016717230815620487,1.6674031753160667,,-0.2642291629070702
2021-09-08 15:00:00,Sgcz_2True,FTM-USDT,-0.05106202769542012,1.5822621881986463,,-0.2390540207651922
2021-09-09 03:00:00,Sgcz_2True,ONE-USDT,-0.003464354545168802,1.5767806709953116,,-0.1125678773374543
2021-09-09 15:00:00,Sgcz_2True,NEAR-USDT,0.010805111307645054,1.5938179616531591,,-0.1342259682736704
2021-09-10 03:00:00,Sgcz_2True,NEAR-USDT,0.006531841963703933,1.6042285286975904,,-0.1534409069747571
2021-09-10 15:00:00,Sgcz_2True,DYDX-USDT,0.02065662847199823,1.637366481399077,,-0.2545587160798259
2021-09-11 03:00:00,Sgcz_2True,DYDX-USDT,0.020072196312068913,1.6702320228485208,,-0.1400031337041654
2021-09-11 15:00:00,Sgcz_2True,DYDX-USDT,0.017000453734260068,1.6986267250784366,,-0.0903918061368949
2021-09-12 03:00:00,Sgcz_2True,ONE-USDT,0.00634148306369875,1.7093985376870675,,-0.1238095177314914
2021-09-12 15:00:00,Sgcz_2True,LUNA-USDT,-0.001753126559113638,1.7064017457105383,,-0.068735933967382
2021-09-13 03:00:00,Sgcz_2True,AVAX-USDT,0.020272567048316814,1.74099488951182,,-0.1832694221479905
2021-09-13 15:00:00,Sgcz_2True,MASK-USDT,0.008254419527979673,1.7553657917259191,,-0.2274415983707372
2021-09-14 03:00:00,Sgcz_2True,LTC-USDT,0.0006786064678290238,1.75655699430559,,-0.1582752633881953
2021-09-14 15:00:00,Sgcz_2True,ATOM-USDT,0.005489173096883571,1.766199039701875,,-0.1178918890489852
2021-09-15 03:00:00,Sgcz_2True,ATOM-USDT,0.0029524457371341573,1.7714136465275732,,-0.0923100001111948
2021-09-15 15:00:00,Sgcz_2True,CELR-USDT,0.0036726066417231973,1.7779193520510495,,-0.1446728836754313
2021-09-16 03:00:00,Sgcz_2True,KEEP-USDT,0.00528559278359908,1.7873167097480716,,-0.1187261361630294
2021-09-16 15:00:00,Sgcz_2True,ZEN-USDT,0.005273093110478078,1.7967413971764865,,-0.1342975470867325
2021-09-17 03:00:00,Sgcz_2True,HBAR-USDT,2.9508675419620545e-05,1.7967944166351888,,-0.1753165206535538
2021-09-17 15:00:00,Sgcz_2True,SUSHI-USDT,0.0021757415802496904,1.8007037769586225,,-0.1340477285293224
2021-09-18 03:00:00,Sgcz_2True,TRB-USDT,-0.00011857344475463272,1.8004902613088059,,-0.1186823104514615
2021-09-18 15:00:00,Sgcz_2True,CELR-USDT,0.0035127295566843575,1.8068148966662276,,-0.092429051969932
2021-09-19 03:00:00,Sgcz_2True,GALA-USDT,0.011544833943804456,1.8276742746154315,,-0.1771553163219123
2021-09-19 15:00:00,Sgcz_2True,DYDX-USDT,-0.002243220819916014,1.8235743976305894,,-0.1062599122391643
2021-09-20 03:00:00,Sgcz_2True,GALA-USDT,0.011597905979198408,1.8447240420403823,,-0.1920324274783373
2021-09-20 15:00:00,Sgcz_2True,AUDIO-USDT,0.011365746561949885,1.865690707978949,,-0.2119508017233924
2021-09-21 03:00:00,Sgcz_2True,ATOM-USDT,0.006313699141486495,1.8774701178001951,,-0.1366836255050001
2021-09-21 15:00:00,Sgcz_2True,OMG-USDT,-0.003091442340986794,1.8716660271840901,,-0.1264564572722885
2021-09-22 03:00:00,Sgcz_2True,OMG-USDT,0.004693186540125405,1.8804501049904805,,-0.1752972009966329
2021-09-22 15:00:00,Sgcz_2True,OMG-USDT,0.0002835307218067573,1.88098327036607,,-0.0841624202462145
2021-09-23 03:00:00,Sgcz_2True,YFII-USDT,0.0015874727887215112,1.8839692801238166,,-0.0292382984062579
2021-09-23 15:00:00,Sgcz_2True,GALA-USDT,0.0017083157856343512,1.8871876945847024,,-0.0616046392177555
2021-09-24 03:00:00,Sgcz_2True,GALA-USDT,-0.006540017349014882,1.874845454321271,,-0.1105591015022649
2021-09-24 15:00:00,Sgcz_2True,CTK-USDT,0.004431114708378869,1.8831531095898513,,-0.1580310872640873
2021-09-25 03:00:00,Sgcz_2True,MASK-USDT,0.0021621695195657153,1.887224805844082,,-0.1265604963782083
2021-09-25 15:00:00,Sgcz_2True,CELR-USDT,0.003808039810532904,1.8944114330361614,,-0.1589572320798378
2021-09-26 03:00:00,Sgcz_2True,COTI-USDT,0.018883763951406562,1.930185051364462,,-0.1838222343556291
2021-09-26 15:00:00,Sgcz_2True,COTI-USDT,0.0033651025944669843,1.93668032208861,,-0.1071151591845166
2021-09-27 03:00:00,Sgcz_2True,CELR-USDT,0.011688476561362071,1.959317164640194,,-0.1450457700860059
2021-09-27 15:00:00,Sgcz_2True,BZRX-USDT,-0.004939628113149186,1.9496388664911615,,-0.1249566079501353
2021-09-28 03:00:00,Sgcz_2True,CRV-USDT,0.0036168199619939223,1.9566903592621658,,-0.1036814421349309
2021-09-28 15:00:00,Sgcz_2True,FTM-USDT,0.00549738077611428,1.9674470312279817,,-0.1130103971674814
2021-09-29 03:00:00,Sgcz_2True,BZRX-USDT,0.001570346697836733,1.9705366051766393,,-0.1348940871191564
2021-09-29 15:00:00,Sgcz_2True,CELR-USDT,5.21821580647952e-05,1.970639432029243,,-0.071899336614779
2021-09-30 03:00:00,Sgcz_2True,COMP-USDT,0.0,1.970639432029243,Î´´¥Íø,-0.1125022357326507
2021-09-30 15:00:00,Sgcz_2True,DYDX-USDT,5.2224558283908706e-05,1.9707423478031176,,-0.1110667271498623
2021-10-01 03:00:00,Sgcz_2True,DYDX-USDT,0.00793693089059877,1.9863839936208074,,-0.1264187116079684
2021-10-01 15:00:00,Sgcz_2True,DYDX-USDT,0.00489524104496919,1.9961078220774497,,-0.0909308829041427
2021-10-02 03:00:00,Sgcz_2True,DYDX-USDT,-0.00014391635269628278,1.9958205495201078,,-0.0769358006504971
2021-10-02 15:00:00,Sgcz_2True,CTK-USDT,0.0005888824986401975,1.9969958533121466,,-0.0602718642714956
2021-10-03 03:00:00,Sgcz_2True,ATA-USDT,0.0024921771957042704,2.001972720837687,,-0.0941708206125456
2021-10-03 15:00:00,Sgcz_2True,DENT-USDT,0.003779906035116687,2.0095399896073207,,-0.075407110993864
2021-10-04 03:00:00,Sgcz_2True,GALA-USDT,0.008648720028949342,2.0269199383644123,,-0.1115490321838459
2021-10-04 15:00:00,Sgcz_2True,XTZ-USDT,0.004884459752030779,2.036820347223942,,-0.0867405425113371
2021-10-05 03:00:00,Sgcz_2True,AXS-USDT,-0.0014124877978050066,2.0339433633371673,,-0.0808786985135762
2021-10-05 15:00:00,Sgcz_2True,AXS-USDT,0.002788510933619426,2.0396150366441956,,-0.1139171200688556
2021-10-06 03:00:00,Sgcz_2True,LINA-USDT,0.008302966231181097,2.0565498914180615,,-0.1291227843644241
2021-10-06 15:00:00,Sgcz_2True,SC-USDT,0.0005142573221050828,2.057607487257998,,-0.1102287170854741
2021-10-07 03:00:00,Sgcz_2True,IOTX-USDT,0.004270530718833765,2.0663945632396357,,-0.1340643200988282
2021-10-07 15:00:00,Sgcz_2True,1000SHIB-USDT,0.0,2.0663945632396357,Î´´¥Íø,-0.1945983416518944
2021-10-08 03:00:00,Sgcz_2True,1000SHIB-USDT,-0.05195308693199496,1.959038986859845,,-0.3640692195722019
2021-10-08 15:00:00,Sgcz_2True,1000SHIB-USDT,0.020451571375969868,1.999104412527917,,-0.1409381977439814
2021-10-09 03:00:00,Sgcz_2True,FTM-USDT,0.00035150360880042975,1.9998071049432893,,-0.1165948680503594
2021-10-09 15:00:00,Sgcz_2True,CELR-USDT,0.007242186569015763,2.014290081099332,,-0.1622438964708784
2021-10-10 03:00:00,Sgcz_2True,STMX-USDT,0.0004933999558940361,2.015283931736504,,-0.1091902607880383
2021-10-10 15:00:00,Sgcz_2True,XTZ-USDT,-0.001867388644998913,2.0115206134059305,,-0.0795234827174905
2021-10-11 03:00:00,Sgcz_2True,CELR-USDT,0.003919781359648544,2.0194053344109077,,-0.1163796765954447
2021-10-11 15:00:00,Sgcz_2True,ONE-USDT,-0.0012020426941750095,2.016977922982101,,-0.0885334327025077
2021-10-12 03:00:00,Sgcz_2True,IOTA-USDT,0.0022592915095989152,2.0215348640785433,,-0.1160384810487711
2021-10-12 15:00:00,Sgcz_2True,1000SHIB-USDT,0.0016619916286229053,2.024894638099611,,-0.1226323150081978
2021-10-13 03:00:00,Sgcz_2True,WAVES-USDT,-0.002566834918064087,2.019697067837136,,-0.0505802707767309
2021-10-13 15:00:00,Sgcz_2True,ONE-USDT,0.0019466384778135115,2.023628687862915,,-0.1217682999104676
2021-10-14 03:00:00,Sgcz_2True,RLC-USDT,0.000505631836232201,2.0246518989522113,,-0.0793134250482526
2021-10-14 15:00:00,Sgcz_2True,SFP-USDT,0.004674769011677737,2.0341166789088674,,-0.2358356593990088
2021-10-15 03:00:00,Sgcz_2True,SFP-USDT,-0.0004870756707466839,2.0331259101631107,,-0.202142715652426
2021-10-15 15:00:00,Sgcz_2True,SFP-USDT,0.006868048831026874,2.047089518193737,,-0.1521843689391457
2021-10-16 03:00:00,Sgcz_2True,KEEP-USDT,0.02036260265024681,2.0887735886422014,,-0.3314447559122831
2021-10-16 15:00:00,Sgcz_2True,NKN-USDT,0.006053543220465141,2.101418069838813,,-0.2584712334227705
2021-10-17 03:00:00,Sgcz_2True,NKN-USDT,0.0158524391845698,2.134730671992289,,-0.1474571828950475
2021-10-17 15:00:00,Sgcz_2True,KEEP-USDT,0.01270638670290114,2.161855385417167,,-0.2025004235201528
2021-10-18 03:00:00,Sgcz_2True,KEEP-USDT,0.008891238767581688,2.1810769578298936,,-0.175162789068253
2021-10-18 15:00:00,Sgcz_2True,GTC-USDT,0.0020383205953293793,2.185522691913037,,-0.1425340388632251
2021-10-19 03:00:00,Sgcz_2True,SFP-USDT,0.0023602675565201903,2.190681110216798,,-0.1220036099631929
2021-10-19 15:00:00,Sgcz_2True,ARPA-USDT,-0.0001514850253045985,2.1903492548333827,,-0.0984276037151519
2021-10-20 03:00:00,Sgcz_2True,ARPA-USDT,0.004976896823188914,2.201250397081437,,-0.1487629441339107
2021-10-20 15:00:00,Sgcz_2True,ARPA-USDT,0.0012194189837388958,2.203934643603601,,-0.0819266215436291
2021-10-21 03:00:00,Sgcz_2True,GTC-USDT,-0.0007758281341880835,2.2022247691011816,,-0.0581714994606974
2021-10-21 15:00:00,Sgcz_2True,GTC-USDT,0.001715385622235388,2.2060024338070283,,-0.0807447774016849
2021-10-22 03:00:00,Sgcz_2True,AXS-USDT,0.0015280180357555295,2.209373245312806,,-0.0719160914609251
2021-10-22 15:00:00,Sgcz_2True,GRT-USDT,0.001429334556512396,2.2125311788405653,,-0.0963873638818441
2021-10-23 03:00:00,Sgcz_2True,OMG-USDT,0.0004560965594082589,2.213540306698818,,-0.0750022027307929
2021-10-23 15:00:00,Sgcz_2True,SOL-USDT,0.00080497162821902,2.21532214384363,,-0.062029821160174
2021-10-24 03:00:00,Sgcz_2True,SFP-USDT,-0.000593423682185179,2.2140075192198037,,-0.0466988725351646
2021-10-24 15:00:00,Sgcz_2True,CRV-USDT,-0.0027448058955970023,2.207930498328153,,-0.0880511179858119
2021-10-25 03:00:00,Sgcz_2True,1000SHIB-USDT,0.009465409628841348,2.2288294649268408,,-0.124678261379437
2021-10-25 15:00:00,Sgcz_2True,1000SHIB-USDT,0.005965584360184684,2.242125735124327,,-0.0842999503831929
2021-10-26 03:00:00,Sgcz_2True,ZEN-USDT,-0.00039599409024893006,2.2412378665836226,,-0.0463140258446503
2021-10-26 15:00:00,Sgcz_2True,CTSI-USDT,0.002500994437180326,2.2468431900203463,,-0.0902863549659027
2021-10-27 03:00:00,Sgcz_2True,CRV-USDT,0.004967315256643179,2.258003968477419,,-0.1124478507568686
2021-10-27 15:00:00,Sgcz_2True,GALA-USDT,0.003988300022497837,2.2670095657556977,,-0.1966022963601239
2021-10-28 03:00:00,Sgcz_2True,1INCH-USDT,0.005319163616575695,2.2790681605562946,,-0.262818899637241
2021-10-28 15:00:00,Sgcz_2True,1000SHIB-USDT,0.020799128010210444,2.3264707909716997,,-0.2166016313622425
2021-10-29 03:00:00,Sgcz_2True,1000SHIB-USDT,-0.020721777739599934,2.278262180323513,,-0.2237295121640492
2021-10-29 15:00:00,Sgcz_2True,LRC-USDT,-0.029121835272151175,2.2119150044013596,,-0.123277561162118
2021-10-30 03:00:00,Sgcz_2True,BAT-USDT,-0.05090336134012463,2.0993210956786736,,-0.1071188705269884
2021-10-30 15:00:00,Sgcz_2True,NU-USDT,0.003668510372820677,2.107022476894052,,-0.130067793920282
2021-10-31 03:00:00,Sgcz_2True,MANA-USDT,0.022746429674985302,2.154949715488336,,-0.1866445650328096
2021-10-31 15:00:00,Sgcz_2True,MANA-USDT,0.020348819585571665,2.1988003984647873,,-0.4001057744867659
2021-11-01 03:00:00,Sgcz_2True,STORJ-USDT,0.02023871683782863,2.243301297112221,,-0.3652156644409804
2021-11-01 15:00:00,Sgcz_2True,STORJ-USDT,0.02040501719215526,2.28907589864698,,-0.1915862742342082
2021-11-02 03:00:00,Sgcz_2True,DYDX-USDT,0.0,2.28907589864698,Î´´¥Íø,-0.0998044145851891
2021-11-02 15:00:00,Sgcz_2True,OCEAN-USDT,0.0018813966276765015,2.2933825583231897,,-0.1499535322643053
2021-11-03 03:00:00,Sgcz_2True,LRC-USDT,0.019994757921351303,2.3392381873979113,,-0.1693603304368618
2021-11-03 15:00:00,Sgcz_2True,LRC-USDT,0.0070469339879621895,2.3557226444866246,,-0.1987861301650829
2021-11-04 03:00:00,Sgcz_2True,ARPA-USDT,0.018424040595548474,2.399124574120499,,-0.2396416897802387
2021-11-04 15:00:00,Sgcz_2True,1000SHIB-USDT,0.0,2.399124574120499,Î´´¥Íø,-0.2217543234419229
2021-11-05 03:00:00,Sgcz_2True,IOTX-USDT,-0.01031265457928554,2.374383231094919,,-0.2128813428116276
2021-11-05 15:00:00,Sgcz_2True,IOTX-USDT,0.0064344833740797025,2.389661160519093,,-0.1643533697324397
2021-11-06 03:00:00,Sgcz_2True,LRC-USDT,0.008495292687066502,2.409962031500618,,-0.1773755859207007
2021-11-06 15:00:00,Sgcz_2True,LRC-USDT,0.0038528168830958,2.4192471739032033,,-0.1048169006703035
2021-11-07 03:00:00,Sgcz_2True,MANA-USDT,0.004500681393921457,2.4301354346460866,,-0.0775535832711858
2021-11-07 15:00:00,Sgcz_2True,CHR-USDT,-0.000910672089939446,2.4279223781309818,,-0.1214689252828109
2021-11-08 03:00:00,Sgcz_2True,HNT-USDT,0.0032555852239029015,2.435826686350008,,-0.1923877378471196
2021-11-08 15:00:00,Sgcz_2True,NKN-USDT,0.004528166880058526,2.446856516076701,,-0.1435533207170383
2021-11-09 03:00:00,Sgcz_2True,OMG-USDT,0.0024582999150861706,2.4528716232424004,,-0.1219846052455371
2021-11-09 15:00:00,Sgcz_2True,LINA-USDT,0.001972712524858089,2.4577104338154396,,-0.112141095385465
2021-11-10 03:00:00,Sgcz_2True,BAT-USDT,0.0022956932997524326,2.463352583191081,,-0.1100584474152236
2021-11-10 15:00:00,Sgcz_2True,C98-USDT,-0.01145630893701366,2.4351316549772535,,-0.0889871568687145
2021-11-11 03:00:00,Sgcz_2True,LINA-USDT,0.0008910503893253541,2.4373014799864796,,-0.1820935466720228
2021-11-11 15:00:00,Sgcz_2True,IOTX-USDT,0.01052431975431345,2.4629524200995188,,-0.2811713362961393
2021-11-12 03:00:00,Sgcz_2True,OMG-USDT,0.004467425314264695,2.473955476088901,,-0.2526565169995759
2021-11-12 15:00:00,Sgcz_2True,CTSI-USDT,0.007838765901233113,2.4933482339160356,,-0.2144468014430433
2021-11-13 03:00:00,Sgcz_2True,CTSI-USDT,0.008452091113801519,2.51442224036753,,-0.1159272278382146
2021-11-13 15:00:00,Sgcz_2True,CHR-USDT,0.00197985314838367,2.5194004271564876,,-0.1366345702534421
2021-11-14 03:00:00,Sgcz_2True,IOTX-USDT,-0.01736683547342921,2.4756464144463735,,-0.1818764622636358
2021-11-14 15:00:00,Sgcz_2True,KEEP-USDT,0.0040455424247247684,2.485661747044634,,-0.1761262275222847
2021-11-15 03:00:00,Sgcz_2True,NU-USDT,-1.6728224532247538e-05,2.4856201663368185,,-0.1368197267277234
2021-11-15 15:00:00,Sgcz_2True,CHR-USDT,-0.003791512664957475,2.476195905995879,,-0.1152958144639551
2021-11-16 03:00:00,Sgcz_2True,LPT-USDT,0.002765547473339902,2.4830439433272002,,-0.1682840758479978
2021-11-16 15:00:00,Sgcz_2True,BLZ-USDT,-0.0014448979834978948,2.47945619814055,,-0.1691841394306187
2021-11-17 03:00:00,Sgcz_2True,BLZ-USDT,0.010026031229428689,2.5043153034151078,,-0.1543595735092168
2021-11-17 15:00:00,Sgcz_2True,IOTX-USDT,0.003695542450709466,2.5135701069288396,,-0.1247418275004183
2021-11-18 03:00:00,Sgcz_2True,IOTX-USDT,0.0064815519811631805,2.529861942235197,,-0.0894374131849435
2021-11-18 15:00:00,Sgcz_2True,AUDIO-USDT,-0.0037363025432741725,2.520409612626291,,-0.256189929806537
2021-11-19 03:00:00,Sgcz_2True,AUDIO-USDT,-0.0007940598729044845,2.5184082564896215,,-0.3348457625646854
2021-11-19 15:00:00,Sgcz_2True,STORJ-USDT,-0.01474978064084731,2.4812622871423007,,-0.1174255081570481
2021-11-20 03:00:00,Sgcz_2True,LRC-USDT,0.003301792222918154,2.489454899665007,,-0.0865772428787512
2021-11-20 15:00:00,Sgcz_2True,LRC-USDT,0.0026461146491687515,2.496042282743456,,-0.0907360908805484
2021-11-21 03:00:00,Sgcz_2True,CHR-USDT,0.0005976070925375332,2.497533935314897,,-0.0924250120832061
2021-11-21 15:00:00,Sgcz_2True,SAND-USDT,0.0020765213800713056,2.502720117929032,,-0.108311168142095
2021-11-22 03:00:00,Sgcz_2True,TLM-USDT,0.010729564495863375,2.5295732148494463,,-0.240256859161717
2021-11-22 15:00:00,Sgcz_2True,CELR-USDT,0.004954425379349425,2.542105796584019,,-0.1758793864003017
2021-11-23 03:00:00,Sgcz_2True,CVC-USDT,0.0023558177741784814,2.548094534603454,,-0.1393328534484018
2021-11-23 15:00:00,Sgcz_2True,GALA-USDT,-0.002794652332257286,2.5409734962695123,,-0.0953033430518015
2021-11-24 03:00:00,Sgcz_2True,EGLD-USDT,0.004888385384326455,2.553394753970637,,-0.1515464401341993
2021-11-24 15:00:00,Sgcz_2True,SFP-USDT,-0.032825126590193876,2.4695792479368137,,-0.1632913321262495
2021-11-25 03:00:00,Sgcz_2True,MANA-USDT,-0.024367371897869416,2.4094020919710766,,-0.1091268738854808
2021-11-25 15:00:00,Sgcz_2True,ALICE-USDT,0.00473866361709141,2.4208194380032437,,-0.1402566186630882
2021-11-26 03:00:00,Sgcz_2True,ALICE-USDT,-0.0066414252786495265,2.404741746592643,,-0.1425652835546356
2021-11-26 15:00:00,Sgcz_2True,ZEN-USDT,0.0027626942988252523,2.4113853129061016,,-0.1978960341419154
2021-11-27 03:00:00,Sgcz_2True,BAT-USDT,0.0030443610337154148,2.4187264403899866,,-0.1362039179548335
2021-11-27 15:00:00,Sgcz_2True,GTC-USDT,-0.009091462603329936,2.3967366794094955,,-0.1872584855744966
2021-11-28 03:00:00,Sgcz_2True,GTC-USDT,0.02075510841531436,2.4464812090336,,-0.243497109733991
2021-11-28 15:00:00,Sgcz_2True,GTC-USDT,0.003528463896639078,2.455113529653481,,-0.1889432866041578
2021-11-29 03:00:00,Sgcz_2True,LIT-USDT,0.007052161276233093,2.4724273862160593,,-0.1832387356411765
2021-11-29 15:00:00,Sgcz_2True,TLM-USDT,0.0020823862744980826,2.477575935069809,,-0.106124782916433
2021-11-30 03:00:00,Sgcz_2True,GTC-USDT,-0.0001749002339078709,2.477142606459241,,-0.10424349702304
2021-11-30 15:00:00,Sgcz_2True,LIT-USDT,0.003521660669658866,2.4858662621495444,,-0.1468816023994343
2021-12-01 03:00:00,Sgcz_2True,GTC-USDT,0.01000266937450256,2.5107315604790568,,-0.0976022175481068
2021-12-01 15:00:00,Sgcz_2True,ENS-USDT,-0.005478710563418088,2.496975988956753,,-0.1031070729710372
2021-12-02 03:00:00,Sgcz_2True,CTK-USDT,0.007188812869141303,2.514926282080102,,-0.2385292261516992
2021-12-02 15:00:00,Sgcz_2True,SFP-USDT,0.0007984652246022517,2.5169343632587813,,-0.1785256088077714
2021-12-03 03:00:00,Sgcz_2True,SFP-USDT,0.0054887302700865614,2.5307491370862207,,-0.1666280080410086
2021-12-03 15:00:00,Sgcz_2True,GTC-USDT,0.0016217064074708354,2.534853269177535,,-0.1623331397781001
2021-12-04 03:00:00,Sgcz_2True,BZRX-USDT,-0.05343627565221176,2.399400151147854,,-0.2113878953407382
2021-12-04 15:00:00,Sgcz_2True,BEL-USDT,0.007155123436438204,2.4165681554027256,,-0.3082620010857386
2021-12-05 03:00:00,Sgcz_2True,TOMO-USDT,0.0015977261289974454,2.420429169487116,,-0.1720637813568988
2021-12-05 15:00:00,Sgcz_2True,CHR-USDT,0.006495185901646883,2.4361503069047035,,-0.1258746183352235
2021-12-06 03:00:00,Sgcz_2True,REN-USDT,-0.0008840487186092538,2.433996631347545,,-0.1550189699204006
2021-12-06 15:00:00,Sgcz_2True,GTC-USDT,-0.003059313467758895,2.4265502726727837,,-0.1456688028565899
2021-12-07 03:00:00,Sgcz_2True,BTT-USDT,-0.011878773943900245,2.3977258305201943,,-0.0834661533861128
2021-12-07 15:00:00,Sgcz_2True,GALA-USDT,0.0029833852395226845,2.4048791703713905,,-0.0616006455542223
2021-12-08 03:00:00,Sgcz_2True,BLZ-USDT,0.007557505076902116,2.4230540569108086,,-0.1581608115009501
2021-12-08 15:00:00,Sgcz_2True,GTC-USDT,-0.0033086019582563297,2.4150371355131526,,-0.1149032189014538
2021-12-09 03:00:00,Sgcz_2True,BTT-USDT,-0.0024056817532754904,2.409227324742766,,-0.1200496688328074
2021-12-09 15:00:00,Sgcz_2True,BLZ-USDT,0.009897230421623604,2.433072002713817,,-0.2014601161434971
2021-12-10 03:00:00,Sgcz_2True,BLZ-USDT,-0.007643174593813251,2.414475608597756,,-0.1291819754555127
2021-12-10 15:00:00,Sgcz_2True,BLZ-USDT,0.006518621548468717,2.4302146613282134,,-0.1160362900895545
2021-12-11 03:00:00,Sgcz_2True,GTC-USDT,0.0014561415867202498,2.4337533979612305,,-0.1118260868592816
2021-12-11 15:00:00,Sgcz_2True,CTK-USDT,0.0018231619854860437,2.4381905246384408,,-0.0707865164562552
2021-12-12 03:00:00,Sgcz_2True,BLZ-USDT,0.0012793052928050663,2.441309714681478,,-0.094357690593043
2021-12-12 15:00:00,Sgcz_2True,SFP-USDT,-0.0032198506470212385,2.4334490620170817,,-0.0955683499277315
2021-12-13 03:00:00,Sgcz_2True,SFP-USDT,-0.0038937149089608436,2.423973905124109,,-0.1058474861240286
2021-12-13 15:00:00,Sgcz_2True,CTK-USDT,0.004050211457618191,2.4337915120076103,,-0.1126202596908865
2021-12-14 03:00:00,Sgcz_2True,LIT-USDT,0.0018097556857521457,2.4381960800344014,,-0.1250805927624746
2021-12-14 15:00:00,Sgcz_2True,SUSHI-USDT,0.003529743136023944,2.446802285912183,,-0.0839794334710202
2021-12-15 03:00:00,Sgcz_2True,DOGE-USDT,0.0005255621100963559,2.448088232484556,,-0.1203737264118449
2021-12-15 15:00:00,Sgcz_2True,NEAR-USDT,6.761851642078653e-05,2.448253768578904,,-0.276759049003757
2021-12-16 03:00:00,Sgcz_2True,NEAR-USDT,0.0008960761515905968,2.4504475903939693,,-0.2832656692739574
2021-12-16 15:00:00,Sgcz_2True,BZRX-USDT,0.0,2.4504475903939693,Î´´¥Íø,-0.1332560790181735
2021-12-17 03:00:00,Sgcz_2True,EGLD-USDT,-0.004386203769809693,2.4396994279352624,,-0.1754883853574338
2021-12-17 15:00:00,Sgcz_2True,CELR-USDT,0.003841811899776282,2.4490722942293814,,-0.1499013632786443
2021-12-18 03:00:00,Sgcz_2True,WAVES-USDT,-0.00034885212212765193,2.4482179301622953,,-0.1425348440075531
2021-12-18 15:00:00,Sgcz_2True,YFI-USDT,0.004462641156046665,2.459143448256409,,-0.0908033442384325
2021-12-19 03:00:00,Sgcz_2True,RSR-USDT,0.0016225207821924936,2.4631334596075973,,-0.1054570668956346
2021-12-19 15:00:00,Sgcz_2True,RSR-USDT,0.0,2.4631334596075973,Î´´¥Íø,-0.0646302594616157
2021-12-20 03:00:00,Sgcz_2True,BEL-USDT,0.00015063845246521268,2.463504502220168,,-0.1039837081329786
2021-12-20 15:00:00,Sgcz_2True,AR-USDT,0.001422415544588107,2.467008629318289,,-0.1288241735458172
2021-12-21 03:00:00,Sgcz_2True,YFII-USDT,0.0009299473053856477,2.4693028173454867,,-0.1441106422091
2021-12-21 15:00:00,Sgcz_2True,AR-USDT,0.001241444450248208,2.4723683196240627,,-0.0764915420356742
2021-12-22 03:00:00,Sgcz_2True,AR-USDT,0.0012406884607158997,2.4754357584688598,,-0.0337119696568417
2021-12-22 15:00:00,Sgcz_2True,OCEAN-USDT,0.0,2.4754357584688598,Î´´¥Íø,-0.0775513464632325
2021-12-23 03:00:00,Sgcz_2True,OCEAN-USDT,0.001375899995477159,2.478841710517741,,-0.1648968035897748
2021-12-23 15:00:00,Sgcz_2True,HNT-USDT,0.002248406925537072,2.4844151553869795,,-0.0869889531993065
2021-12-24 03:00:00,Sgcz_2True,COTI-USDT,0.0050880775049282345,2.497056052252007,,-0.0660075233234496
2021-12-24 15:00:00,Sgcz_2True,PEOPLE-USDT,0.008421367997441198,2.5180846801782586,,-0.1026001743246187
2021-12-25 03:00:00,Sgcz_2True,DENT-USDT,0.00013749573303556417,2.518430906077205,,-0.1208105141270035
2021-12-25 15:00:00,Sgcz_2True,PEOPLE-USDT,0.006121718641807217,2.5338480315030414,,-0.0988519951069194
2021-12-26 03:00:00,Sgcz_2True,GTC-USDT,0.004017901622596964,2.5440287836202318,,-0.1295983431633341
2021-12-26 15:00:00,Sgcz_2True,GTC-USDT,0.0022524700967365696,2.5497591323805735,,-0.0872459807034066
